"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Sema3e1",4.8993679051117e-40,1.82891217576855,0.786,0.009,7.87965340179114e-36,"15","Sema3e"
"Cav13",2.16352294505522e-39,2.26700019083789,0.964,0.108,3.47959395253232e-35,"15","Cav1"
"Tead1",3.57513318400461e-39,1.77878505657431,0.786,0.021,5.74988669983461e-35,"15","Tead1"
"Cldn181",6.82450315658148e-39,2.62570250104665,0.964,0.114,1.097584842673e-34,"15","Cldn18"
"Pdgfa1",6.9874000890091e-39,2.1259364609174,0.839,0.04,1.12378355631533e-34,"15","Pdgfa"
"Nbl11",8.24992327841765e-39,1.89561456445109,0.768,0.019,1.32683516086791e-34,"15","Nbl1"
"Cystm12",2.01718904445812e-38,2.31248769193242,0.946,0.108,3.24424514020199e-34,"15","Cystm1"
"Hs2st1",5.44870953926288e-38,1.97352684936687,0.839,0.04,8.76315955199649e-34,"15","Hs2st1"
"Ndnf",7.65859486433032e-38,2.31516475026671,0.786,0.017,1.23173181203024e-33,"15","Ndnf"
"Bdnf",3.82509712718157e-37,1.73148051794314,0.696,0.002,6.15190370964612e-33,"15","Bdnf"
"Timp33",8.72798318403977e-37,2.29584294817602,0.911,0.086,1.40372153548912e-32,"15","Timp3"
"Tspan81",1.13631550633555e-36,1.92148098013881,0.804,0.042,1.82753622883946e-32,"15","Tspan8"
"Fbln5",1.17842453053003e-36,1.93932438371951,0.75,0.009,1.89526017245144e-32,"15","Fbln5"
"Ndst1",1.37616385140837e-36,1.7127699326987,0.75,0.033,2.21328432222008e-32,"15","Ndst1"
"Emp22",2.07850639522909e-36,2.37136752506745,0.982,0.158,3.34286183544695e-32,"15","Emp2"
"Scnn1a1",2.83798565181681e-36,1.90122873579825,0.857,0.049,4.56433232381698e-32,"15","Scnn1a"
"Cped1",4.29122172005499e-36,1.66373681682143,0.679,0.014,6.90157189236444e-32,"15","Cped1"
"Prdx64",5.32341624767964e-36,2.83106478871959,1,0.28,8.56165035114317e-32,"15","Prdx6"
"Igfbp72",6.11746434524075e-36,1.92804912799825,0.964,0.114,9.8387179064507e-32,"15","Igfbp7"
"Gipc21",3.87944989423224e-35,1.48988990669331,0.679,0.016,6.23931926489372e-31,"15","Gipc2"
"Lmo72",5.47502313673132e-35,2.15271242315636,0.857,0.075,8.80547971080498e-31,"15","Lmo7"
"Icam11",1.36017952049561e-34,2.04579520877083,0.893,0.102,2.18757672281309e-30,"15","Icam1"
"Rgcc1",1.54947982459706e-34,2.6208809754112,0.893,0.1,2.49202840189945e-30,"15","Rgcc"
"2210011C24Rik",4.0155862489468e-34,1.713768820748,0.661,0.005,6.45826736418114e-30,"15","2210011C24Rik"
"Abca5",4.18143508550199e-34,1.42549094489215,0.661,0.004,6.72500204801285e-30,"15","Abca5"
"Ier33",4.71298035456676e-34,2.27646141225317,0.893,0.108,7.57988630424972e-30,"15","Ier3"
"Fam174b1",8.06528487303467e-34,1.9023586880455,0.786,0.027,1.29713976613017e-29,"15","Fam174b"
"Tppp35",8.95071606861125e-34,1.95706976738648,0.946,0.165,1.43954366531475e-29,"15","Tppp3"
"Arhgef26",1.2419682769202e-33,1.43423357506665,0.661,0.015,1.99745757977075e-29,"15","Arhgef26"
"Npnt1",3.35088883550745e-33,1.63863428539097,0.804,0.042,5.38923451414664e-29,"15","Npnt"
"Sec14l31",4.17148001666198e-33,1.98369656282441,0.821,0.042,6.70899131079747e-29,"15","Sec14l3"
"Fam189a2",6.65851225011802e-33,2.02125366385578,0.786,0.031,1.07088852518648e-28,"15","Fam189a2"
"Cadm12",1.71137745799879e-32,1.87194801925344,0.804,0.08,2.75240836569945e-28,"15","Cadm1"
"Krt81",2.2388335118584e-32,1.56230668404401,0.714,0.043,3.60071593712186e-28,"15","Krt8"
"Itgb6",7.74256738986226e-32,1.66291909753613,0.625,0.004,1.24523711331155e-27,"15","Itgb6"
"Lamc2",7.74256738986226e-32,1.46659429917456,0.625,0.013,1.24523711331155e-27,"15","Lamc2"
"Tspan151",8.71481945117727e-32,1.74524435856723,0.75,0.044,1.40160441233284e-27,"15","Tspan15"
"Wwc11",2.43135222981363e-31,1.43170122127425,0.696,0.047,3.91034379120926e-27,"15","Wwc1"
"Sdpr3",2.89003432117744e-31,1.63574807831357,0.946,0.117,4.64804219874968e-27,"15","Sdpr"
"Gramd21",3.0253264052861e-31,1.55007587001438,0.661,0.019,4.86563245762163e-27,"15","Gramd2"
"Fads3",1.5100106720833e-30,1.42189539897839,0.679,0.024,2.42855016391156e-26,"15","Fads3"
"Osbpl61",1.54826292245397e-30,1.19073262329887,0.607,0.013,2.49007125818273e-26,"15","Osbpl6"
"Slc39a81",5.10198161421124e-30,1.85737077607711,0.786,0.064,8.20551703013594e-26,"15","Slc39a8"
"Slco3a1",1.10607304676189e-29,1.64412309336807,0.661,0.047,1.77889728110715e-25,"15","Slco3a1"
"Dag13",1.24343222700773e-29,1.96885261349387,0.804,0.094,1.99981205069653e-25,"15","Dag1"
"Cyp4b13",1.38219784641747e-29,1.37901751618603,0.857,0.078,2.22298879639322e-25,"15","Cyp4b1"
"Fgf12",1.66542733257967e-29,1.60869838588582,0.732,0.049,2.67850677898789e-25,"15","Fgf1"
"Crip24",3.66089675757371e-29,1.93008847140147,0.964,0.187,5.8878202552058e-25,"15","Crip2"
"Cyr611",5.129936235391e-29,1.64421973248176,0.625,0.013,8.25047644737934e-25,"15","Cyr61"
"Scnn1b1",6.13249520391502e-29,1.31682421219783,0.571,0.008,9.86289203645653e-25,"15","Scnn1b"
"Hspg2",7.93590265485329e-29,1.16893333362542,0.589,0.006,1.27633122398005e-24,"15","Hspg2"
"Ano1",1.45131420137635e-28,1.37641817779642,0.607,0.007,2.33414863007358e-24,"15","Ano1"
"Rab11fip1",2.63161664042247e-28,1.5464803423405,0.679,0.044,4.23242904279147e-24,"15","Rab11fip1"
"Ehd2",2.67266673770195e-28,1.53938606562322,0.679,0.032,4.29844991424605e-24,"15","Ehd2"
"Col4a22",2.94803733019558e-28,1.66867376101325,0.714,0.068,4.74132843815356e-24,"15","Col4a2"
"Anxa34",4.77394404424399e-28,1.9489509809611,0.875,0.17,7.67793420635761e-24,"15","Anxa3"
"Pgrmc11",5.1475531918417e-28,1.56617879849521,0.679,0.081,8.27880979843901e-24,"15","Pgrmc1"
"Pard6b",7.60763700608635e-28,1.31256973419809,0.571,0.011,1.22353625968887e-23,"15","Pard6b"
"Zfyve21",8.64143140238254e-28,1.29688188541043,0.643,0.04,1.38980141244518e-23,"15","Zfyve21"
"Selenbp12",9.60650565431636e-28,1.60216230543132,0.75,0.085,1.5450143043837e-23,"15","Selenbp1"
"Bsg5",1.30087302087335e-27,1.75962005548946,0.946,0.319,2.0921940794706e-23,"15","Bsg"
"F2r1",1.65933192512901e-27,1.33315442423105,0.607,0.026,2.66870353518498e-23,"15","F2r"
"Anxa59",1.80253613506965e-27,1.66606006342084,0.946,0.258,2.89901886603252e-23,"15","Anxa5"
"Slc44a2",1.90370479324372e-27,1.54770061626727,0.821,0.094,3.06172841897387e-23,"15","Slc44a2"
"Pdlim22",2.09901536973639e-27,1.39556073301504,0.804,0.125,3.37584641914703e-23,"15","Pdlim2"
"Mettl7a13",2.78387100996813e-27,1.8545004487621,0.857,0.118,4.47729974533175e-23,"15","Mettl7a1"
"Alcam2",3.64656297389375e-27,1.78955048327852,0.893,0.151,5.86476723091332e-23,"15","Alcam"
"Cdkn2b1",3.75123327279483e-27,1.35738238346282,0.643,0.019,6.03310847263593e-23,"15","Cdkn2b"
"Dapk2",4.54082098876508e-27,1.29600868031897,0.554,0.027,7.30300239623087e-23,"15","Dapk2"
"Hbegf",5.85671469147818e-27,1.51519230073346,0.571,0.013,9.41935423830436e-23,"15","Hbegf"
"Rusc2",6.64281842115403e-27,1.31930490299619,0.554,0.012,1.0683644866742e-22,"15","Rusc2"
"Bcam2",1.55074968828911e-26,1.66582674201841,0.821,0.1,2.49407072367538e-22,"15","Bcam"
"Epb41l51",2.76856390107488e-26,1.32381325607721,0.625,0.024,4.45268132209872e-22,"15","Epb41l5"
"F31",3.71196300840837e-26,1.32516742608725,0.554,0.013,5.96995010642319e-22,"15","F3"
"Lama3",5.08197200600755e-26,1.31726389232906,0.518,0.004,8.17333557726194e-22,"15","Lama3"
"2200002D01Rik",5.17795601254812e-26,1.62321346898649,0.589,0.023,8.32770665498114e-22,"15","2200002D01Rik"
"Tns13",6.17611527729106e-26,1.52051071505048,0.839,0.123,9.93304620046722e-22,"15","Tns1"
"Cdkl5",7.2042113329073e-26,1.27882287709724,0.554,0.012,1.15865330867148e-21,"15","Cdkl5"
"S100a68",1.0724702633471e-25,1.60912171861395,0.982,0.348,1.72485392454114e-21,"15","S100a6"
"Ctnna14",1.33583341668562e-25,1.56776564816048,0.857,0.141,2.14842088405549e-21,"15","Ctnna1"
"Cav22",1.91853740288536e-25,1.39109217534679,0.786,0.083,3.08558370506053e-21,"15","Cav2"
"Dpysl23",2.30690372433468e-25,1.54457701255645,0.893,0.173,3.71019325984746e-21,"15","Dpysl2"
"Slc6a14",4.0253049145468e-25,1.32669982603205,0.536,0.017,6.47389789406562e-21,"15","Slc6a14"
"Scel",4.69497652645561e-25,1.32316298356939,0.482,0.003,7.55093074749856e-21,"15","Scel"
"Nebl1",8.93764803237026e-25,1.27186904851472,0.625,0.033,1.43744193304611e-20,"15","Nebl"
"Phactr1",9.44144303944476e-25,1.17837975018505,0.589,0.027,1.5184672840339e-20,"15","Phactr1"
"Tnfrsf12a",9.66457884219881e-25,1.17049611944839,0.536,0.031,1.55435421519083e-20,"15","Tnfrsf12a"
"Hist1h2bc3",1.13810944942808e-24,1.75007414284644,0.786,0.135,1.83042142751518e-20,"15","Hist1h2bc"
"Timp24",1.32058987122543e-24,1.40731231522897,0.786,0.099,2.12390468989186e-20,"15","Timp2"
"Vamp87",1.91828394755792e-24,1.544173928957,0.982,0.441,3.08517607285741e-20,"15","Vamp8"
"Agrn",2.27789343543351e-24,1.56849722805572,0.536,0.016,3.66353601220772e-20,"15","Agrn"
"Otud7b",2.77453843140775e-24,1.23213817524398,0.589,0.048,4.46229015923308e-20,"15","Otud7b"
"Col4a13",3.45056315813574e-24,1.38277070100904,0.75,0.079,5.54954072722972e-20,"15","Col4a1"
"Myl12a6",4.09220664190011e-24,1.51746855739829,0.964,0.57,6.58149594216794e-20,"15","Myl12a"
"Pvrl31",4.22395288304407e-24,1.40891932733578,0.589,0.036,6.79338342179978e-20,"15","Pvrl3"
"Tmod1",7.24526226203846e-24,1.26106387784181,0.482,0.016,1.16525552960365e-19,"15","Tmod1"
"Nt5e",1.02240297655585e-23,1.21803655973271,0.482,0.016,1.64433070719478e-19,"15","Nt5e"
"Tpm14",2.39167693519826e-23,1.34098311812504,0.821,0.147,3.84653401487937e-19,"15","Tpm1"
"Ptpre3",3.96224623759679e-23,1.2749917678995,0.821,0.138,6.37248062392691e-19,"15","Ptpre"
"Spint22",4.71799987132614e-23,1.61696007883719,0.804,0.167,7.58795919305383e-19,"15","Spint2"
"Amotl2",5.48865577804876e-23,1.40906541832479,0.589,0.043,8.82740508783582e-19,"15","Amotl2"
"Mfge81",5.72402475530865e-23,1.17571589651871,0.554,0.03,9.20594901396291e-19,"15","Mfge8"
"Dstn10",6.90884129243597e-23,1.51042615791544,0.964,0.298,1.11114894506248e-18,"15","Dstn"
"Ptrf3",1.17166478557642e-22,1.34168558832991,0.661,0.063,1.88438847464255e-18,"15","Ptrf"
"Krt192",2.48188529320177e-22,1.69958680871373,0.643,0.064,3.99161611705641e-18,"15","Krt19"
"Lims21",3.28682057872948e-22,1.06793947787689,0.536,0.034,5.28619353677062e-18,"15","Lims2"
"Gpm6a",3.37003649154891e-22,1.05434133210826,0.429,0.003,5.42002968935812e-18,"15","Gpm6a"
"Trp53bp21",3.37547820429133e-22,1.43616461990846,0.571,0.034,5.42878159596175e-18,"15","Trp53bp2"
"Ahnak11",3.65152057211087e-22,1.6688727822039,0.946,0.292,5.87274053612591e-18,"15","Ahnak"
"Cxadr1",3.79071343403696e-22,1.28080194982295,0.554,0.025,6.09660441596164e-18,"15","Cxadr"
"Sema3a",4.47141012223409e-22,1.14627143490281,0.446,0.002,7.19136889958908e-18,"15","Sema3a"
"Myh141",5.23772192257867e-22,1.43823967204177,0.625,0.053,8.42382816808327e-18,"15","Myh14"
"Eps8l2",6.04569318720622e-22,1.15552077596278,0.482,0.014,9.72328835298376e-18,"15","Eps8l2"
"Prkci1",6.22661339361401e-22,1.07933379536813,0.5,0.038,1.00142623209494e-17,"15","Prkci"
"Galnt183",6.7962869867849e-22,1.36526866311557,0.643,0.049,1.09304683608461e-17,"15","Galnt18"
"Col4a5",7.13468203433657e-22,1.15070204009465,0.464,0.008,1.14747091158235e-17,"15","Col4a5"
"Il18r11",7.85214338089389e-22,1.19698693747165,0.643,0.065,1.26286021994916e-17,"15","Il18r1"
"Itga31",9.83576136707758e-22,1.16105022743981,0.571,0.033,1.58188550066709e-17,"15","Itga3"
"Plscr2",1.14691747047787e-21,1.00104559944685,0.464,0.011,1.84458736776955e-17,"15","Plscr2"
"Wwp11",1.31819790718994e-21,1.3431709260523,0.625,0.066,2.12005769413359e-17,"15","Wwp1"
"Myo1c1",1.94582221677673e-21,1.3293555319376,0.696,0.092,3.12946587124202e-17,"15","Myo1c"
"Ctdspl",2.51184883913683e-21,1.22951632391516,0.571,0.036,4.03980648798377e-17,"15","Ctdspl"
"Cgn1",3.2738836587327e-21,1.08093293433671,0.482,0.019,5.26538708833981e-17,"15","Cgn"
"Il17re",4.87957524985327e-21,1.07320099664597,0.464,0.013,7.84782087433901e-17,"15","Il17re"
"Neat17",7.12968727847424e-21,1.93494743760321,0.839,0.303,1.14666760499701e-16,"15","Neat1"
"Qk3",8.77825168903065e-21,1.45247265751236,0.821,0.183,1.4118062191468e-16,"15","Qk"
"AU0210921",9.1645339250839e-21,1.09030979872405,0.5,0.025,1.47393199117124e-16,"15","AU021092"
"Tmem63b",9.24175467511709e-21,1.0827071382441,0.554,0.042,1.48635140439908e-16,"15","Tmem63b"
"Prmt2",9.60922531257184e-21,1.0685220952469,0.5,0.03,1.54545170702093e-16,"15","Prmt2"
"Ppp3ca2",2.22682483259862e-20,1.45140390581745,0.911,0.292,3.58140237826836e-16,"15","Ppp3ca"
"Tgfb2",3.38123783082173e-20,1.06267765130748,0.411,0.005,5.43804480331059e-16,"15","Tgfb2"
"Dab2ip",4.45583806856682e-20,1.03582084341816,0.536,0.034,7.16632436567602e-16,"15","Dab2ip"
"Sema3b",5.10835651534133e-20,1.07179189902766,0.411,0.01,8.21576978362347e-16,"15","Sema3b"
"2310007B03Rik",5.42075311528241e-20,1.20216172523894,0.429,0.009,8.7181972353087e-16,"15","2310007B03Rik"
"Serpinh13",1.28593985971611e-19,1.21629810417018,0.625,0.066,2.06817707638142e-15,"15","Serpinh1"
"Smim31",1.38398896662993e-19,1.05031672346823,0.518,0.041,2.22586945503091e-15,"15","Smim3"
"Fdx11",1.64878132265857e-19,1.40718600045398,0.696,0.114,2.65173500123178e-15,"15","Fdx1"
"Mprip2",1.77354801152598e-19,1.26376856990845,0.625,0.076,2.85239726693723e-15,"15","Mprip"
"Mpp5",2.05243893259512e-19,1.43481901751072,0.589,0.031,3.30093753529274e-15,"15","Mpp5"
"Igf1r2",2.39022783678182e-19,1.01735315581138,0.5,0.048,3.84420342989621e-15,"15","Igf1r"
"Matn4",2.77826095467966e-19,1.25739007736962,0.589,0.036,4.4682770934113e-15,"15","Matn4"
"Rnase42",3.17012714825405e-19,1.39063092867662,0.75,0.139,5.09851549253699e-15,"15","Rnase4"
"Gpx47",3.72109144463707e-19,1.20132181792114,0.946,0.544,5.9846313704098e-15,"15","Gpx4"
"Tmprss21",4.13143614669683e-19,1.16579502454414,0.429,0.008,6.64458875473251e-15,"15","Tmprss2"
"Tspan2",4.18748609144675e-19,1.29242168535968,0.554,0.05,6.73473388087381e-15,"15","Tspan2"
"Tmem371",5.71369768316295e-19,1.30307921036493,0.518,0.03,9.18933998383098e-15,"15","Tmem37"
"Nbeal11",1.07865642272487e-18,1.23667734907974,0.643,0.089,1.73480312466842e-14,"15","Nbeal1"
"Prkcdbp2",1.09683197233589e-18,1.09631194995211,0.482,0.033,1.76403486110781e-14,"15","Prkcdbp"
"Cd814",1.33843561651554e-18,1.21564360828702,0.786,0.228,2.15260600204194e-14,"15","Cd81"
"Tacstd2",1.627073135969e-18,1.26172107856853,0.536,0.034,2.61682172457894e-14,"15","Tacstd2"
"Laptm4a7",1.62908236952843e-18,1.3540945327175,0.893,0.333,2.62005317491257e-14,"15","Laptm4a"
"Epb41l4b1",1.73473832490918e-18,0.89707290943119,0.357,0.008,2.78997964795143e-14,"15","Epb41l4b"
"Chpt11",1.74090241107759e-18,0.955347992722167,0.518,0.066,2.79989334773609e-14,"15","Chpt1"
"Cd910",1.92897970063923e-18,1.01910017308311,0.929,0.301,3.10237805253807e-14,"15","Cd9"
"Phldb21",2.80318893265538e-18,1.07449162651748,0.554,0.07,4.50836876038964e-14,"15","Phldb2"
"Arxes2",3.10936267881911e-18,0.982882569667642,0.375,0.005,5.00078799634477e-14,"15","Arxes2"
"Rbms31",3.21811997602909e-18,0.901191816064102,0.429,0.037,5.17570235744758e-14,"15","Rbms3"
"Gm149641",3.22034592591224e-18,1.0327728212657,0.393,0.008,5.17928235264465e-14,"15","Gm14964"
"Grem2",3.58300142577166e-18,1.03412338559039,0.393,0.004,5.76254119306856e-14,"15","Grem2"
"Apbb1",3.62946291406206e-18,0.854883587376315,0.411,0.024,5.83726520468601e-14,"15","Apbb1"
"Sphk1",4.33670803124061e-18,0.829807471272787,0.375,0.003,6.97472752664427e-14,"15","Sphk1"
"Hck3",7.5919928931284e-18,1.05341758736659,0.679,0.132,1.22102021700184e-13,"15","Hck"
"Magi3",8.4223305633854e-18,1.00632487216304,0.482,0.026,1.35456342450927e-13,"15","Magi3"
"Tgm24",9.35626124217945e-18,1.14475479991844,0.625,0.085,1.50476749557972e-13,"15","Tgm2"
"Stx73",1.13187821691736e-17,0.964950488010122,0.714,0.185,1.82039973626819e-13,"15","Stx7"
"Serpinb6b1",1.21016279280769e-17,1.20687673122346,0.643,0.079,1.94630481967261e-13,"15","Serpinb6b"
"Htra1",1.41428100131817e-17,0.905523916931254,0.339,0.006,2.27458813442001e-13,"15","Htra1"
"Ptprm",1.50773803262636e-17,0.965844601423562,0.482,0.029,2.42489507787297e-13,"15","Ptprm"
"Msn2",1.9412883382317e-17,1.12634287883958,0.946,0.462,3.12217403437805e-13,"15","Msn"
"Nkx2-12",1.9707998562815e-17,1.22535695155704,0.643,0.085,3.16963740885754e-13,"15","Nkx2-1"
"Dusp141",2.73020744476746e-17,1.06285225781365,0.393,0.009,4.39099263341951e-13,"15","Dusp14"
"Krt181",2.82900029417769e-17,1.35704192344826,0.5,0.05,4.54988117312598e-13,"15","Krt18"
"Tef1",2.92432552909661e-17,0.951416686723279,0.464,0.034,4.70319274844608e-13,"15","Tef"
"Arhgef28",3.48936579369713e-17,0.923737945548889,0.357,0.01,5.6119470060031e-13,"15","Arhgef28"
"Serpinb91",6.37709875558991e-17,1.05860174855916,0.518,0.063,1.02562879286152e-12,"15","Serpinb9"
"Pls31",8.14175121597596e-17,1.34522358959004,0.607,0.059,1.30943784806541e-12,"15","Pls3"
"Elovl52",9.75098536881428e-17,0.88896290054575,0.625,0.119,1.5682509768664e-12,"15","Elovl5"
"Anxa14",1.01057989638116e-16,1.28393282470684,0.768,0.186,1.62531564734982e-12,"15","Anxa1"
"Tjp21",1.03698954958696e-16,1.06750729363095,0.518,0.051,1.6677902926007e-12,"15","Tjp2"
"Fxyd31",1.13607442023012e-16,0.810451948212537,0.321,0.005,1.8271484900561e-12,"15","Fxyd3"
"Tjp13",1.14836967084789e-16,0.87463178760476,0.5,0.057,1.84692294162465e-12,"15","Tjp1"
"Pkp21",2.30766802039363e-16,0.80986223758982,0.393,0.012,3.71142247719907e-12,"15","Pkp2"
"Zfp7031",2.45228430945158e-16,0.809651078913334,0.429,0.038,3.94400885489097e-12,"15","Zfp703"
"Arf31",2.47713169753754e-16,1.20440261256609,0.679,0.122,3.98397090914962e-12,"15","Arf3"
"Fam177a2",2.85109777315805e-16,1.03073939288191,0.625,0.136,4.58542054857009e-12,"15","Fam177a"
"Hspb8",3.37123655965861e-16,0.745547902391483,0.357,0.013,5.42195975889895e-12,"15","Hspb8"
"Nav21",3.6243805749672e-16,1.11108917860905,0.554,0.063,5.82909127871975e-12,"15","Nav2"
"Lrpap11",6.60761893286663e-16,1.09555850122138,0.661,0.083,1.06270335297294e-11,"15","Lrpap1"
"Lpin21",7.60081549880811e-16,1.1241847234147,0.625,0.097,1.22243915667331e-11,"15","Lpin2"
"Vamp51",7.6433033222646e-16,1.08406540155487,0.625,0.099,1.22927247331982e-11,"15","Vamp5"
"Epn2",8.22656673647486e-16,1.25379657743346,0.518,0.039,1.32307872822725e-11,"15","Epn2"
"Nckap5",8.348252363829e-16,1.00176780361085,0.482,0.049,1.34264942767462e-11,"15","Nckap5"
"Dusp7",8.39614961783169e-16,1.10341252516743,0.464,0.047,1.35035274303587e-11,"15","Dusp7"
"Efna1",8.53554249999558e-16,0.995357658900983,0.446,0.028,1.37277130027429e-11,"15","Efna1"
"Adam9",1.00180590060728e-15,0.906087344894772,0.429,0.049,1.6112044299467e-11,"15","Adam9"
"2810474O19Rik1",1.4027416859601e-15,1.05035586652438,0.768,0.218,2.25602945352963e-11,"15","2810474O19Rik"
"Sod12",1.43541106890525e-15,1.44753626235757,0.732,0.195,2.30857162212031e-11,"15","Sod1"
"Cxcl162",1.50831731864899e-15,1.15402515472416,0.536,0.065,2.42582674358316e-11,"15","Cxcl16"
"Parva1",1.50920250197001e-15,0.93659749687159,0.429,0.035,2.42725038391837e-11,"15","Parva"
"Pitpnm3",1.53503541678426e-15,0.902192566974916,0.339,0.008,2.46879746081412e-11,"15","Pitpnm3"
"Irx2",1.63884351001548e-15,0.815828133086188,0.375,0.042,2.6357520171579e-11,"15","Irx2"
"Gcnt21",1.80102906534598e-15,0.784641679780898,0.464,0.075,2.89659504579595e-11,"15","Gcnt2"
"Lamb3",1.85979746560165e-15,0.792855287994121,0.536,0.081,2.99111226392714e-11,"15","Lamb3"
"Fhl12",1.86812568332222e-15,0.922650386764258,0.411,0.029,3.00450653648713e-11,"15","Fhl1"
"Ocln",2.12598395065149e-15,0.729533298340285,0.393,0.022,3.41921998783279e-11,"15","Ocln"
"Ids1",2.13203177411954e-15,1.25824340999087,0.554,0.064,3.42894670231645e-11,"15","Ids"
"Prkcz1",2.37665570399406e-15,0.901887025880045,0.464,0.035,3.82237536873365e-11,"15","Prkcz"
"Plb1",7.02003356418906e-15,0.777281101397016,0.286,0.003,1.12903199812853e-10,"15","Plb1"
"Myrf",7.02003356418906e-15,0.68183297298297,0.286,0.001,1.12903199812853e-10,"15","Myrf"
"Eif1",7.68309009577798e-15,0.667986299490261,0.964,0.923,1.23567138010397e-10,"15","Eif1"
"Aplp28",8.60665816606672e-15,1.07936628591276,0.786,0.227,1.38420883284851e-10,"15","Aplp2"
"Smpdl3a6",1.05193513717303e-14,0.885864829046349,0.786,0.251,1.69182728111538e-10,"15","Smpdl3a"
"Magi1",1.07615459685154e-14,0.631974601076469,0.304,0.009,1.73077943811633e-10,"15","Magi1"
"Gadd45b",1.17579430900598e-14,1.07378687952165,0.786,0.155,1.89102998717432e-10,"15","Gadd45b"
"Sdc12",1.40259976773187e-14,0.861488433565698,0.536,0.08,2.25580120644317e-10,"15","Sdc1"
"Crb31",1.44957872245392e-14,1.07347276164553,0.536,0.058,2.33135745932265e-10,"15","Crb3"
"Ssr2",1.53316147764166e-14,0.859770466642956,0.661,0.173,2.46578360449109e-10,"15","Ssr2"
"Adamtsl4",1.54374713678032e-14,0.709843201495416,0.304,0.006,2.48280852008379e-10,"15","Adamtsl4"
"Pdgfb1",1.82970587372163e-14,0.769919952863982,0.411,0.038,2.94271595670649e-10,"15","Pdgfb"
"Npw1",1.99658758613701e-14,1.1122173123759,0.536,0.068,3.21111181478416e-10,"15","Npw"
"S100a119",2.07080665294278e-14,0.603982200856562,0.964,0.588,3.33047833992787e-10,"15","S100a11"
"Erbb3",2.28626951979353e-14,0.895210129301834,0.357,0.024,3.67700726868394e-10,"15","Erbb3"
"Ctsl4",2.75775506897057e-14,0.999108914780822,0.536,0.089,4.43529747742536e-10,"15","Ctsl"
"Snhg20",2.93609705661927e-14,0.505315366745805,0.357,0.041,4.72212489616078e-10,"15","Snhg20"
"Gabarapl13",3.06999117652714e-14,0.766195924713033,0.446,0.066,4.9374668092086e-10,"15","Gabarapl1"
"Ift431",3.12549820290422e-14,0.602082229858024,0.321,0.027,5.02673875973086e-10,"15","Ift43"
"Gja1",4.1782090305811e-14,0.814476084147657,0.429,0.029,6.71981358388358e-10,"15","Gja1"
"Lrrc16a",4.56158301546192e-14,0.627057480227617,0.339,0.029,7.3363939637674e-10,"15","Lrrc16a"
"Wwc2",5.02496470309728e-14,0.963755617688534,0.429,0.046,8.08165073199135e-10,"15","Wwc2"
"Popdc3",5.40345488788809e-14,0.762016674567396,0.268,0.001,8.69037649619041e-10,"15","Popdc3"
"Sh3rf2",5.40345488788809e-14,0.645481300656856,0.268,0.002,8.69037649619041e-10,"15","Sh3rf2"
"Rassf8",5.73078397304339e-14,0.792565585387667,0.357,0.013,9.21681986384569e-10,"15","Rassf8"
"Tmem1401",6.41333905766373e-14,0.898113337190486,0.464,0.052,1.03145732064406e-09,"15","Tmem140"
"Ptprf2",6.96433978502587e-14,0.953852930111356,0.589,0.097,1.12007476762571e-09,"15","Ptprf"
"F11r",7.09378470310237e-14,0.929809887147425,0.411,0.049,1.14089339379995e-09,"15","F11r"
"Mical2",7.32944096231862e-14,0.787646837013888,0.375,0.032,1.1787939899697e-09,"15","Mical2"
"Cldn71",7.37875635436351e-14,1.01926891521545,0.411,0.046,1.18672538447228e-09,"15","Cldn7"
"Mrpl144",7.97696674968317e-14,1.22184209490656,0.696,0.229,1.28293556235154e-09,"15","Mrpl14"
"Eva1b3",8.64462334623292e-14,0.842076188076616,0.589,0.115,1.39031477277464e-09,"15","Eva1b"
"Fnbp1l1",9.1192260352182e-14,0.782962041591902,0.464,0.052,1.46664512324414e-09,"15","Fnbp1l"
"Rassf7",9.28890466093519e-14,0.765841365790377,0.321,0.025,1.49393453661821e-09,"15","Rassf7"
"Itgb19",1.01079177990841e-13,0.843720879198202,0.75,0.231,1.62565641962669e-09,"15","Itgb1"
"Wnt3a",1.01406749843338e-13,0.612483782411203,0.286,0.002,1.63092475773041e-09,"15","Wnt3a"
"Laptm4b1",1.13677069538021e-13,0.936146400209618,0.429,0.039,1.82826830937999e-09,"15","Laptm4b"
"Tfdp2",1.16010081120288e-13,0.781548275610864,0.411,0.037,1.86579013465759e-09,"15","Tfdp2"
"Vcl2",1.17856483410914e-13,0.842702645792522,0.518,0.066,1.89548582269772e-09,"15","Vcl"
"Ankrd1",1.21255378373999e-13,0.764402499028571,0.286,0.003,1.95015025038903e-09,"15","Ankrd1"
"App9",1.21343464032338e-13,0.884159794635382,0.857,0.294,1.95156693203209e-09,"15","App"
"Chst12",1.21975046765545e-13,0.777650622050945,0.482,0.061,1.96172467713027e-09,"15","Chst12"
"Slc44a31",1.25567771821051e-13,0.757823424109152,0.304,0.013,2.01950647419797e-09,"15","Slc44a3"
"Lurap1l",1.38845227279429e-13,0.942224463680905,0.446,0.044,2.23304779033506e-09,"15","Lurap1l"
"Pof1b",1.41555903545853e-13,0.772114021026605,0.321,0.016,2.27664359672795e-09,"15","Pof1b"
