"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Anxa1",5.32023682963482e-23,1.80310247518473,0.597,0.158,8.55653689310168e-19,"4","Anxa1"
"Gabarap2",9.47366519125763e-23,1.01996616370524,0.806,0.59,1.52364957270996e-18,"4","Gabarap"
"Mxd1",1.37922778492886e-22,1.6321047554765,0.446,0.041,2.21821204650109e-18,"4","Mxd1"
"Mmp8",1.68551241099179e-22,2.06822520192943,0.428,0.034,2.71080961059809e-18,"4","Mmp8"
"Zyx1",2.65215413894194e-22,1.23473715775707,0.497,0.186,4.26545950166033e-18,"4","Zyx"
"C5ar1",3.30633650527394e-22,1.54136483860558,0.442,0.061,5.31758100143207e-18,"4","C5ar1"
"Gadd45a",4.81369865290097e-22,1.66929447066604,0.478,0.07,7.74187154346062e-18,"4","Gadd45a"
"Selplg4",1.27854217641832e-21,1.26891026203457,0.648,0.298,2.05627938233359e-17,"4","Selplg"
"Map1lc3b1",2.36864121522717e-21,1.24709842128878,0.734,0.428,3.80948566644985e-17,"4","Map1lc3b"
"Ccr1",2.97859352584256e-21,1.79647398609888,0.465,0.035,4.79047196761259e-17,"4","Ccr1"
"Pilra",3.6646875660935e-21,1.72480795897252,0.526,0.085,5.89391701254818e-17,"4","Pilra"
"Rgs21",6.77664645851892e-21,1.51718909728837,0.625,0.181,1.0898880499236e-16,"4","Rgs2"
"Adipor12",7.18251142761101e-21,1.3798060357135,0.607,0.256,1.15516331290268e-16,"4","Adipor1"
"Btg13",9.76250137129336e-21,0.822352707180817,0.883,0.745,1.57010309554511e-16,"4","Btg1"
"Anxa23",2.47321629214055e-20,1.1924914957895,0.705,0.33,3.97767376264964e-16,"4","Anxa2"
"Arpc1b2",3.88094731266814e-20,0.800910264562249,0.858,0.685,6.24172756296418e-16,"4","Arpc1b"
"Sirpb1b",5.51556228539115e-20,1.5577166783442,0.401,0.069,8.87067882359459e-16,"4","Sirpb1b"
"Pkm2",7.77132687397384e-20,1.15767934098626,0.666,0.373,1.24986250114121e-15,"4","Pkm"
"AB1246111",1.43209092321872e-19,1.28888677626719,0.613,0.219,2.30323183181266e-15,"4","AB124611"
"Glrx1",3.21602390300706e-19,1.29584944996981,0.393,0.118,5.17233124320626e-15,"4","Glrx"
"Il1f9",4.39338530637143e-19,1.66851136005918,0.364,0.007,7.06588158823717e-15,"4","Il1f9"
"Gpsm31",5.57921901757629e-19,1.25798481548018,0.641,0.296,8.97305794596795e-15,"4","Gpsm3"
"2310001H17Rik",7.09155464370006e-19,1.41872040530404,0.478,0.118,1.14053473334628e-14,"4","2310001H17Rik"
"Junb1",1.99574596544985e-18,1.16690043207921,0.78,0.508,3.20975823623299e-14,"4","Junb"
"Litaf",2.1616177521391e-18,1.45997057473861,0.46,0.099,3.47652983076531e-14,"4","Litaf"
"Cd33",2.73409837021932e-18,1.37747662509778,0.339,0.043,4.39725040882372e-14,"4","Cd33"
"Pygl",3.76551902533584e-18,1.24416253912724,0.346,0.072,6.05608424844764e-14,"4","Pygl"
"Rac22",3.8845289917755e-18,0.952914795114054,0.872,0.597,6.24748797747254e-14,"4","Rac2"
"Gmfg1",5.56353679038098e-18,1.13531460984478,0.735,0.43,8.94783621996973e-14,"4","Gmfg"
"Trem3",1.33088823676055e-17,1.4324979283328,0.366,0.035,2.14046755118199e-13,"4","Trem3"
"Clec4e",1.3812495171603e-17,1.3811363717993,0.306,0.018,2.22146359844892e-13,"4","Clec4e"
"Trim30b",1.62545978088144e-17,1.48539734668105,0.355,0.03,2.61422696559162e-13,"4","Trim30b"
"Gm5483",1.67818967140354e-17,2.80069247902189,0.314,0.006,2.69903244851831e-13,"4","Gm5483"
"Slfn1",1.91164346409969e-17,1.36493094102315,0.359,0.048,3.07449618331153e-13,"4","Slfn1"
"Fcgr3",2.61951209126998e-17,1.50044949200562,0.497,0.119,4.2129612963895e-13,"4","Fcgr3"
"Ubb1",2.76627128824621e-17,0.627491258567238,0.973,0.949,4.44899411288638e-13,"4","Ubb"
"Slc40a1",3.41942388275022e-17,1.42677807178769,0.307,0.013,5.49945943062717e-13,"4","Slc40a1"
"R3hdm4",4.93804291277245e-17,1.50948556212978,0.531,0.161,7.94185441661193e-13,"4","R3hdm4"
"Eif4ebp1",6.62074675545635e-17,1.32283444016101,0.435,0.154,1.06481470068004e-12,"4","Eif4ebp1"
"Tgfbi",9.19555713728103e-17,1.10866577820971,0.439,0.158,1.47892145438891e-12,"4","Tgfbi"
"1600010M07Rik",9.61026026035659e-16,1.30333684621371,0.29,0.029,1.54561815767315e-11,"4","1600010M07Rik"
"Ifitm6",1.28809611201158e-15,1.63907869770868,0.353,0.079,2.07164497694822e-11,"4","Ifitm6"
"Pfn11",1.49607443109457e-15,0.514085797006993,0.954,0.888,2.4061365075294e-11,"4","Pfn1"
"Lsp11",3.96637032609388e-15,0.904994705135465,0.721,0.468,6.37911339545679e-11,"4","Lsp1"
"Marcks",7.09474515231573e-15,1.05032848671518,0.384,0.121,1.14104786284694e-10,"4","Marcks"
"Rnf149",7.59176780635253e-15,1.22278244310719,0.389,0.148,1.22098401629568e-10,"4","Rnf149"
"Sorl1",8.71105558136972e-15,1.32809120792977,0.432,0.127,1.40099906915169e-10,"4","Sorl1"
"H3f3a4",9.24027666892969e-15,0.492955826082667,0.948,0.908,1.48611369666396e-10,"4","H3f3a"
"Sephs2",1.37092398725379e-14,1.22162193897594,0.362,0.103,2.20485704870027e-10,"4","Sephs2"
"Arg2",1.45391440675308e-14,1.21527855524413,0.259,0.012,2.33833054038098e-10,"4","Arg2"
"Cd300lf",1.87958574829052e-14,1.15882219020607,0.298,0.053,3.02293775897564e-10,"4","Cd300lf"
"Ptprc1",1.92246383771423e-14,0.720007802051355,0.631,0.456,3.0918985901958e-10,"4","Ptprc"
"Pirb",3.5952429669075e-14,1.16080525801863,0.38,0.113,5.78222926367733e-10,"4","Pirb"
"Lilr4b",4.29167394369279e-14,1.2730300593432,0.32,0.038,6.90229920364111e-10,"4","Lilr4b"
"Tnfaip2",5.67651510627978e-14,1.09398095213683,0.405,0.118,9.12953924542978e-10,"4","Tnfaip2"
"Gm5150",8.78582604298093e-14,1.26699964899779,0.274,0.042,1.41302440249262e-09,"4","Gm5150"
"Cd300ld",9.96474743333137e-14,1.18216752326493,0.252,0.038,1.60263032970268e-09,"4","Cd300ld"
"Cdkn2d",1.10050399311063e-13,1.09170250057837,0.425,0.166,1.76994057211983e-09,"4","Cdkn2d"
"Pla2g7",1.84550909637383e-13,1.24560215876293,0.268,0.036,2.96813227969802e-09,"4","Pla2g7"
"Atg31",2.36529170519364e-13,1.12774852718477,0.433,0.21,3.80409864946293e-09,"4","Atg3"
"Cdk2ap21",2.63936300580722e-13,1.23172756983575,0.632,0.468,4.24488752223975e-09,"4","Cdk2ap2"
"Ly6g",3.62238334108107e-13,1.38809271947088,0.263,0.002,5.82587912746069e-09,"4","Ly6g"
"Emb4",1.04939272332249e-12,0.962175421697965,0.416,0.229,1.68773831691956e-08,"4","Emb"
"Fgl2",1.07827398202032e-12,1.20016928859285,0.272,0.049,1.73418804528328e-08,"4","Fgl2"
"Socs3",1.87448800404634e-12,1.33043270992665,0.334,0.089,3.01473905690772e-08,"4","Socs3"
"1110008F13Rik3",1.93611625247107e-12,0.894221990701934,0.508,0.327,3.11385576884921e-08,"4","1110008F13Rik"
"Arpc31",2.75884596778356e-12,0.753327361267761,0.655,0.512,4.4370519699863e-08,"4","Arpc3"
"Actg13",9.50702225011489e-12,0.489289046369689,0.95,0.831,1.52901438848598e-07,"4","Actg1"
"Mcl11",9.5125817464441e-12,1.01457482911215,0.526,0.312,1.52990852228061e-07,"4","Mcl1"
"Arpc24",1.12037263281693e-11,0.521197748307405,0.826,0.746,1.80189530535946e-07,"4","Arpc2"
"Gpx13",1.58515305612807e-11,0.578488977257702,0.682,0.503,2.54940166017078e-07,"4","Gpx1"
"Hcst4",1.82947650558782e-11,0.892634462215867,0.52,0.249,2.94234706393689e-07,"4","Hcst"
"Gm101163",2.4871565720998e-11,0.680130914924129,0.616,0.419,4.00009391490811e-07,"4","Gm10116"
"Ncf2",5.19577245513321e-11,0.941431714901877,0.393,0.181,8.35636083959074e-07,"4","Ncf2"
"Gcnt2",6.56276586452291e-11,1.05171201442062,0.263,0.063,1.05548963399122e-06,"4","Gcnt2"
"Tspo2",7.68266987061151e-11,1.06826920466158,0.666,0.447,1.23560379529045e-06,"4","Tspo"
"Ypel3",9.21856819341104e-11,0.739475995357261,0.609,0.472,1.4826223225463e-06,"4","Ypel3"
"Sirpb1c",1.65239122516876e-10,1.00742311942567,0.252,0.092,2.65754080743891e-06,"4","Sirpb1c"
"Lgals34",2.00601436389115e-10,0.523535882680132,0.528,0.271,3.22627290144614e-06,"4","Lgals3"
"Itgam",2.41022629372382e-10,0.948593541354388,0.268,0.066,3.87636694819602e-06,"4","Itgam"
"Lilrb4a",2.85235429300962e-10,1.335735280373,0.398,0.09,4.58744140944737e-06,"4","Lilrb4a"
"Cyba2",3.20554979154708e-10,0.505982058870016,0.771,0.66,5.15548572974518e-06,"4","Cyba"
"Dhrs7",4.56764403052564e-10,1.00937073645997,0.286,0.09,7.34614189429438e-06,"4","Dhrs7"
"Eif1",4.60674144842706e-10,0.371927505826067,0.908,0.925,7.40902227150525e-06,"4","Eif1"
"Gng12",5.29146474327864e-10,1.03873839754701,0.263,0.085,8.51026274661504e-06,"4","Gng12"
"Pgd",9.13364193154876e-10,1.04263329976827,0.382,0.156,1.46896363185099e-05,"4","Pgd"
"Fgr",1.34366868873746e-09,1.02084528783567,0.307,0.104,2.16102235209646e-05,"4","Fgr"
"Cdc421",1.74162051372161e-09,0.600777767322116,0.71,0.611,2.80104827221846e-05,"4","Cdc42"
"Vasp1",1.97496216220527e-09,0.958646579119532,0.554,0.338,3.17633164547473e-05,"4","Vasp"
"Actb1",2.09032979560299e-09,0.467003846870755,0.989,0.96,3.36187741026829e-05,"4","Actb"
"Ctsd2",2.96660204541422e-09,0.623988705959993,0.538,0.317,4.77118606963968e-05,"4","Ctsd"
"Emilin2",2.98385049548124e-09,1.03689104747256,0.258,0.063,4.79892675188247e-05,"4","Emilin2"
"Glipr2",3.36629710817637e-09,0.992714972011113,0.258,0.068,5.41401563908005e-05,"4","Glipr2"
"Hacd4",5.68209374601686e-09,1.04858277206424,0.27,0.07,9.13851137171892e-05,"4","Hacd4"
"Nadk",7.28578882937845e-09,0.798871239237523,0.318,0.183,0.000117177341742894,"4","Nadk"
"Cd443",7.46758132384199e-09,0.75152318751078,0.456,0.227,0.000120101110431351,"4","Cd44"
"Stk17b2",1.11512068116168e-08,0.830113126851705,0.494,0.292,0.000179344859151233,"4","Stk17b"
"Arpc51",1.20807179973796e-08,0.695385586806102,0.623,0.515,0.000194294187551856,"4","Arpc5"
"Cotl12",1.53445151891523e-08,0.678350505348592,0.568,0.401,0.000246785837787137,"4","Cotl1"
"Gng53",2.31192293912596e-08,0.479489781380669,0.76,0.689,0.000371826566299628,"4","Gng5"
"Gpcpd1",2.36002154568095e-08,1.07160329669219,0.389,0.172,0.000379562265191868,"4","Gpcpd1"
"Glipr1",3.1236885783227e-08,0.967497510918709,0.279,0.1,0.00050238283405164,"4","Glipr1"
"Fyb2",4.14951496065705e-08,0.72311034891333,0.362,0.216,0.000667366491122473,"4","Fyb"
"Snap23",5.6771983611874e-08,1.19159252359556,0.359,0.122,0.000913063812429769,"4","Snap23"
"Hist1h2bc",5.76820255804496e-08,1.21961405636219,0.361,0.122,0.000927700017410371,"4","Hist1h2bc"
"Ier3",7.23763749724796e-08,0.974952360333941,0.314,0.097,0.00116402923868239,"4","Ier3"
"Cd24a3",7.56688318865623e-08,0.842238042376943,0.515,0.246,0.00121698182323158,"4","Cd24a"
"Mettl9",8.83096641001424e-08,0.877996654149587,0.3,0.127,0.00142028432772259,"4","Mettl9"
"Gnai23",1.21305865056471e-07,0.620966088934672,0.71,0.59,0.00195096222770322,"4","Gnai2"
"Sh3bgrl31",1.23870648510048e-07,0.406787612593952,0.901,0.823,0.0019922116399871,"4","Sh3bgrl3"
"Sdcbp3",1.31012750148326e-07,0.742172030219703,0.458,0.33,0.00210707806063553,"4","Sdcbp"
"Lpcat2",1.42414642536855e-07,1.08773009692211,0.252,0.039,0.00229045469592024,"4","Lpcat2"
"Vsir",1.51844044739808e-07,0.816681411565715,0.302,0.146,0.00244210777155033,"4","Vsir"
"Myl62",1.83177978120469e-07,0.344238230786348,0.735,0.728,0.0029460514221115,"4","Myl6"
"Hmgn2",1.94110856246455e-07,0.758388269876937,0.32,0.194,0.00312188490101174,"4","Hmgn2"
"D1Ertd622e",3.36950573772384e-07,0.84610286802086,0.272,0.12,0.00541917607798125,"4","D1Ertd622e"
"Gm267402",4.56507936126825e-07,0.752268219724225,0.433,0.261,0.00734201713672773,"4","Gm26740"
"Rsrp11",5.13388375481156e-07,0.643099233498331,0.664,0.583,0.00825682524286343,"4","Rsrp1"
"H2-D11",6.31241179096334e-07,0.362987824805125,0.915,0.905,0.0101522518834063,"4","H2-D1"
"Ssh2",1.04184262801886e-06,0.696804700384944,0.346,0.225,0.0167559549864274,"4","Ssh2"
"Chil11",1.09884502238007e-06,0.395779416522936,0.336,0.123,0.0176727244949387,"4","Chil1"
"Plp2",1.26648600748774e-06,0.920182868177607,0.35,0.174,0.0203688944584254,"4","Plp2"
"Ube2b",1.53979329290445e-06,0.831389426379438,0.552,0.381,0.0247644955297823,"4","Ube2b"
"Cd84",5.1260473210513e-06,0.788184198081252,0.329,0.179,0.082442219064468,"4","Cd84"
"Gnb22",5.67824765735345e-06,0.514877444136746,0.59,0.522,0.0913232570732155,"4","Gnb2"
"Atp6v0e1",5.86637044328746e-06,0.426887175418558,0.526,0.507,0.0943488358393923,"4","Atp6v0e"
"Gsn",6.16273695769735e-06,0.325800434284184,0.259,0.136,0.0991152984906465,"4","Gsn"
"Fabp51",6.34862674073089e-06,0.560795622892179,0.337,0.183,0.102104963871175,"4","Fabp5"
"Ubl52",8.70828487914203e-06,0.562349868778069,0.609,0.577,0.140055345711241,"4","Ubl5"
"1810058I24Rik",1.10975618451265e-05,0.588617516117762,0.352,0.273,0.178482087155169,"4","1810058I24Rik"
"Ier53",1.39082232541092e-05,0.794661833292998,0.51,0.351,0.223685954595838,"4","Ier5"
"Coro1a3",1.40557282961786e-05,0.475504807455312,0.819,0.686,0.22605827818744,"4","Coro1a"
"Card19",2.19917203553135e-05,0.777861607544862,0.295,0.151,0.353692838474507,"4","Card19"
"Slfn22",2.25232909626545e-05,0.76665916551343,0.501,0.328,0.362242088552372,"4","Slfn2"
"Mgst14",2.41405915851173e-05,0.948500569495855,0.391,0.224,0.388253134463441,"4","Mgst1"
"Ppp1r2",3.9336815342346e-05,0.784794854751182,0.345,0.193,0.632654001150951,"4","Ppp1r2"
"Rhog",4.3497087361222e-05,0.883047150406211,0.357,0.188,0.699563656030534,"4","Rhog"
"Supt4a",4.49436087675276e-05,0.63444229443353,0.442,0.342,0.722828059808146,"4","Supt4a"
"Tnfrsf1a",5.0074736818479e-05,0.776336634607054,0.261,0.144,0.805351992251597,"4","Tnfrsf1a"
"Zfp361",6.81173124495989e-05,0.898153149645205,0.414,0.228,1,"4","Zfp36"
"Mpc13",7.54861518445491e-05,0.710423755234805,0.394,0.321,1,"4","Mpc1"
"Adrb2",0.000181569635910238,0.564637843310335,0.291,0.168,1,"4","Adrb2"
"Sell2",0.00019184595164434,0.652616669886232,0.425,0.277,1,"4","Sell"
"Txnip",0.000277627225038161,0.53692716213169,0.474,0.403,1,"4","Txnip"
"Cnn2",0.00029724246230551,0.448953593242667,0.417,0.376,1,"4","Cnn2"
"Picalm",0.000302457263939388,0.70820264118102,0.268,0.167,1,"4","Picalm"
"Sh3glb14",0.000304322360273979,0.539095978846152,0.449,0.364,1,"4","Sh3glb1"
"Eno11",0.000360599955451857,0.602027715621277,0.375,0.292,1,"4","Eno1"
"Aldoa",0.000363635863359671,0.563430919715251,0.497,0.438,1,"4","Aldoa"
"Fam32a",0.000363722693989431,0.892894211402296,0.403,0.245,1,"4","Fam32a"
"Plek",0.000418156646947561,0.683895326181225,0.288,0.161,1,"4","Plek"
"Timm10b",0.000460469880048269,0.76117864254634,0.373,0.27,1,"4","Timm10b"
"Myl12b1",0.00062481681091809,0.444801411438468,0.496,0.487,1,"4","Myl12b"
"Lamtor41",0.00148696931645212,0.447439665215783,0.254,0.227,1,"4","Lamtor4"
"Chp1",0.00239598684073176,0.766960645582024,0.297,0.169,1,"4","Chp1"
"2810474O19Rik",0.00267563911997275,0.636507701322466,0.27,0.218,1,"4","2810474O19Rik"
"Lyn2",0.0029540019195636,0.477734822165003,0.321,0.255,1,"4","Lyn"
"Iqgap14",0.00414680557378473,0.41125268058359,0.526,0.487,1,"4","Iqgap1"
"Ncf4",0.00427008250718755,0.669180044782058,0.29,0.166,1,"4","Ncf4"
"Vamp84",0.00471678597888331,0.37111833862003,0.487,0.441,1,"4","Vamp8"
"Gpi1",0.0052909319615368,0.655410606899806,0.389,0.321,1,"4","Gpi1"
"Cdc42se1",0.00554850513885592,0.692724410303546,0.323,0.232,1,"4","Cdc42se1"
"Hcls11",0.00730390414006555,0.490237071631409,0.3,0.229,1,"4","Hcls1"
"Itgb23",0.00788016505328618,0.496259451658258,0.339,0.253,1,"4","Itgb2"
"Brk1",0.00933191988885671,0.300920652228046,0.327,0.372,1,"4","Brk1"
"Chil3",8.03883204030684e-74,3.47259567534441,0.998,0.093,1.29288535704255e-69,"5","Chil3"
"Lpl1",1.21885187703864e-68,2.57567942949144,0.956,0.065,1.96027947384125e-64,"5","Lpl"
"Cd93",8.35658144606437e-66,2.00274065314655,0.993,0.252,1.34398899397053e-61,"5","Cd9"
"Ear2",6.56221294178816e-63,2.3111500137755,0.929,0.05,1.05540070742779e-58,"5","Ear2"
"Mrc1",7.99750526086116e-63,1.9332812670222,0.864,0.022,1.2862387711043e-58,"5","Mrc1"
"Cd444",1.12127669494315e-62,1.9259494822031,0.964,0.188,1.80334930847707e-58,"5","Cd44"
"Abcg1",4.98517237135555e-62,2.33386024296521,0.956,0.069,8.01765272485113e-58,"5","Abcg1"
"Plet1",1.66577962931344e-61,2.10704857629287,0.873,0.017,2.67907337782481e-57,"5","Plet1"
"Fth12",1.83861967220537e-61,1.56082541411277,1,0.968,2.9570520188079e-57,"5","Fth1"
"Ftl15",6.03089241582704e-60,1.63391663980393,1,0.93,9.69948427237462e-56,"5","Ftl1"
"Atp6v0d2",3.30303432789035e-58,1.86360240008106,0.818,0.011,5.31227010954605e-54,"5","Atp6v0d2"
"Ccl65",6.23497516433287e-58,2.01417461831862,0.987,0.211,1.00277105567966e-53,"5","Ccl6"
"Ctsd3",9.8122205631844e-58,1.9057313770891,0.98,0.283,1.57809943317695e-53,"5","Ctsd"
"Axl",1.13698217956997e-56,1.80059792393105,0.825,0.025,1.82860843940238e-52,"5","Axl"
"Mpeg1",8.22541500464072e-56,1.84135463286656,0.929,0.113,1.32289349519637e-51,"5","Mpeg1"
"Tnfaip21",2.32428617540441e-55,1.9051505266478,0.895,0.081,3.73814945590291e-51,"5","Tnfaip2"
"Tcf7l2",2.2566070241078e-54,1.68056805751652,0.8,0.036,3.62930107687257e-50,"5","Tcf7l2"
"Psap4",5.87713398162443e-54,1.46162334130672,0.984,0.39,9.45219458264656e-50,"5","Psap"
"Hebp1",1.00118400771502e-52,1.72350784172,0.769,0.02,1.61020423960807e-48,"5","Hebp1"
"Il18",1.84274214197851e-52,1.83322398606884,0.813,0.028,2.96368218694403e-48,"5","Il18"
"Ltc4s",2.09400632011767e-51,1.69441390663474,0.751,0.013,3.36779036464525e-47,"5","Ltc4s"
"Cybb3",1.41853910233479e-50,1.33013843997302,0.887,0.187,2.28143643828504e-46,"5","Cybb"
"Lgals35",5.39804987878954e-50,1.28606858497694,0.965,0.237,8.68168362005722e-46,"5","Lgals3"
"Trf",1.98944313082727e-49,1.41688240190761,0.84,0.121,3.1996213873095e-45,"5","Trf"
"Gm101164",3.63378021800492e-49,1.44071248608441,0.976,0.392,5.84420872461732e-45,"5","Gm10116"
"Fabp1",4.83344207878131e-48,2.11737362682799,0.698,0.009,7.77362489530399e-44,"5","Fabp1"
"Cd164",2.47159188616089e-47,1.56672554332828,0.864,0.142,3.97506123051255e-43,"5","Cd164"
"Laptm53",1.11098958331163e-46,1.2596631989814,0.978,0.401,1.78680454684009e-42,"5","Laptm5"
"Cebpb",1.17341755401153e-45,1.59576295004694,0.756,0.052,1.88720745211675e-41,"5","Cebpb"
"Lmo43",1.86190659344036e-45,1.44418349318915,0.884,0.192,2.99450437423013e-41,"5","Lmo4"
"Ctss3",4.53567418734774e-45,1.27810395334445,0.976,0.393,7.29472479551137e-41,"5","Ctss"
"Ear1",1.43572747565519e-44,1.81458152978649,0.715,0.012,2.30908049909624e-40,"5","Ear1"
"Vim4",2.01560209234019e-44,1.11406991761481,0.984,0.487,3.24169284511073e-40,"5","Vim"
"Nceh1",3.7382182592911e-44,1.49621728291323,0.709,0.047,6.01217642641788e-40,"5","Nceh1"
"Sirpa",5.2770303587729e-43,1.55177688173205,0.84,0.096,8.48704792601446e-39,"5","Sirpa"
"Klhdc4",2.92791724669446e-42,1.42366320069261,0.705,0.036,4.7089693078587e-38,"5","Klhdc4"
"Mt11",4.83600122251715e-42,1.83513721558061,0.818,0.127,7.77774076617433e-38,"5","Mt1"
"Ramp13",2.30042897783987e-41,1.15714670452288,0.815,0.202,3.69977992505986e-37,"5","Ramp1"
"Lyz25",1.13840264194063e-40,0.705424553350496,1,0.564,1.83089296903311e-36,"5","Lyz2"
"Plin2",2.65501347004195e-40,1.52406215043659,0.765,0.095,4.27005816386847e-36,"5","Plin2"
"Aprt",8.62839898234117e-40,1.10723482670659,0.787,0.177,1.38770540832993e-35,"5","Aprt"
"Iqgap15",2.8336759456202e-39,1.10361263786133,0.975,0.452,4.55740102334097e-35,"5","Iqgap1"
"Krt79",2.46290578585287e-38,1.6280292259766,0.609,0.007,3.96109137538717e-34,"5","Krt79"
"Lmna",3.32251851426555e-38,1.26958478372219,0.684,0.071,5.34360652649329e-34,"5","Lmna"
"Adipor2",7.69505324149612e-38,1.24589870294583,0.713,0.092,1.23759541282982e-33,"5","Adipor2"
"Ptpn12",3.55644831032997e-37,1.22555942373574,0.644,0.058,5.71983581750369e-33,"5","Ptpn12"
"Slc6a6",1.14449739322039e-36,1.10843080395657,0.725,0.143,1.84069515751636e-32,"5","Slc6a6"
"Anxa54",1.17663836226591e-36,1.19505828078637,0.833,0.219,1.89238747803226e-32,"5","Anxa5"
"Akr1a14",1.42448121655447e-36,1.078502083647,0.927,0.367,2.29099314058456e-32,"5","Akr1a1"
"Tmsb4x3",1.92136447067294e-36,0.562199580530943,1,0.998,3.09013047818328e-32,"5","Tmsb4x"
"Clec4n",2.86978482433075e-36,1.38566809781402,0.587,0.015,4.61547493297115e-32,"5","Clec4n"
"Abhd12",1.53102669470146e-35,1.21404330901079,0.671,0.085,2.46235023308835e-31,"5","Abhd12"
"Cdc42ep31",2.00269746742055e-35,1.18822519962353,0.747,0.167,3.22093833685248e-31,"5","Cdc42ep3"
"Dab2",2.4972452973643e-35,1.43146063096841,0.687,0.03,4.01631961175101e-31,"5","Dab2"
"Dstn4",9.28718895223547e-35,1.14482211206008,0.887,0.258,1.49365859918803e-30,"5","Dstn"
"Naaa",7.56076677257393e-34,1.10771899080972,0.631,0.079,1.21599812003306e-29,"5","Naaa"
"Ctsb3",4.17816774617912e-33,0.896876662331731,0.849,0.28,6.71974718617988e-29,"5","Ctsb"
"Bcl2a1a",4.23937197998057e-33,1.16149871824571,0.536,0.032,6.81818195540274e-29,"5","Bcl2a1a"
"Ucp21",4.39363201653107e-33,0.97703384180214,0.962,0.442,7.06627837218693e-29,"5","Ucp2"
"Serf22",5.19302453064968e-33,0.688108032857868,0.996,0.825,8.35194135264388e-29,"5","Serf2"
"Baz1a",6.47415801148049e-33,1.1390119719041,0.755,0.139,1.04123883298641e-28,"5","Baz1a"
"Mcemp11",7.43016285817497e-33,1.03486909714206,0.68,0.088,1.19499309248028e-28,"5","Mcemp1"
"Lamp15",9.79376526099732e-33,0.849118968433033,0.784,0.254,1.5751312669262e-28,"5","Lamp1"
"Gng54",1.12568477114757e-32,0.812065153348424,0.993,0.671,1.81043881743663e-28,"5","Gng5"
"Cd302",3.49107332710493e-32,1.32240129362277,0.671,0.082,5.61469323198286e-28,"5","Cd302"
"Sgk1",5.57397991785884e-32,1.28268500575659,0.733,0.102,8.96463190189238e-28,"5","Sgk1"
"Actg14",5.83053963904107e-32,0.636569874000914,0.996,0.828,9.37725690146975e-28,"5","Actg1"
"Rassf4",1.20861430122762e-31,1.10900813073937,0.618,0.088,1.94381438066438e-27,"5","Rassf4"
"Msrb15",1.38247246852564e-31,0.319954783050008,0.944,0.285,2.22343047112978e-27,"5","Msrb1"
"Fam96a2",2.65862740325914e-31,0.887420995598879,0.758,0.238,4.27587045266167e-27,"5","Fam96a"
"Gda1",3.85147917321235e-31,0.931142770373399,0.695,0.112,6.19433395427742e-27,"5","Gda"
"Lrp1",4.79089230350815e-31,1.17896415366884,0.627,0.069,7.70519209173216e-27,"5","Lrp1"
"S100a12",5.9165387746233e-31,1.09380950345191,0.644,0.125,9.51556931122665e-27,"5","S100a1"
"mt-Co13",6.03148054322259e-31,0.424743723008931,1,0.99,9.70043015766488e-27,"5","mt-Co1"
"Bcl2a1b",9.00126899616206e-31,1.06966460032172,0.613,0.089,1.44767409265274e-26,"5","Bcl2a1b"
"Csf2rb",1.01756112919161e-30,1.11724098922613,0.622,0.07,1.63654356407887e-26,"5","Csf2rb"
"Sh2d1b1",1.22030609351202e-30,1.00728240751648,0.484,0.033,1.96261829019539e-26,"5","Sh2d1b1"
"Krt19",1.4202817932042e-30,1.29230440531703,0.56,0.03,2.28423920801031e-26,"5","Krt19"
"Rps27l4",2.05729405405333e-30,0.944665904407554,0.951,0.433,3.30874602713397e-26,"5","Rps27l"
