"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"1810041H14Rik",1.84766514459227e-10,0.59506967447578,0.26,0.017,3.00522735767932e-06,"13","1810041H14Rik"
"Odf2",1.85021213882661e-10,0.378569491675485,0.305,0.052,3.00937004380148e-06,"13","Odf2"
"Perp1",1.88073565636124e-10,0.254319068685371,0.333,0.09,3.05901654507156e-06,"13","Perp"
"Snapin",2.15739974272078e-10,0.438208152260297,0.441,0.119,3.50901068153535e-06,"13","Snapin"
"Bola31",2.2781074195828e-10,0.3909992564588,0.638,0.23,3.70534171795143e-06,"13","Bola3"
"Bag14",2.44735982181998e-10,0.335717973586319,0.74,0.315,3.98063075019021e-06,"13","Bag1"
"Pts",2.56412917613966e-10,0.29085341311587,0.492,0.152,4.17055610499116e-06,"13","Pts"
"Mt2",2.71623082243883e-10,0.615409829314385,0.356,0.059,4.41794943269675e-06,"13","Mt2"
"Ptprf1",2.80232062852651e-10,0.26700799815899,0.672,0.203,4.55797450229837e-06,"13","Ptprf"
"Hes6",2.85531996619384e-10,0.379339446585414,0.418,0.138,4.64417792501429e-06,"13","Hes6"
"Idh22",2.90802346030312e-10,0.394022678982402,0.542,0.153,4.72990015818302e-06,"13","Idh2"
"Rfc2",3.17879143309154e-10,0.339642100691204,0.39,0.111,5.17030426592339e-06,"13","Rfc2"
"Il17re",3.33193809693189e-10,0.255648205985737,0.271,0.036,5.41939731465971e-06,"13","Il17re"
"Gdpd1",3.35742254682859e-10,0.288347856488448,0.356,0.057,5.4608477724167e-06,"13","Gdpd1"
"Aldh6a1",3.38607084532681e-10,0.258885363497515,0.294,0.05,5.50744422992405e-06,"13","Aldh6a1"
"Sema3e",3.41392415377482e-10,0.400445282921702,0.26,0.032,5.55274763611475e-06,"13","Sema3e"
"Aktip",3.53347011033306e-10,0.284487172932447,0.35,0.077,5.74718913445672e-06,"13","Aktip"
"Sirt3",3.54590796658362e-10,0.429279209149093,0.277,0.028,5.76741930764826e-06,"13","Sirt3"
"Golgb12",3.59227102693731e-10,0.420833553646667,0.616,0.237,5.84282882531354e-06,"13","Golgb1"
"Wdr6",3.70415690423852e-10,0.356845116646336,0.288,0.047,6.02481120474395e-06,"13","Wdr6"
"Maged1",3.83933415900416e-10,0.269772940784242,0.384,0.075,6.24467700962027e-06,"13","Maged1"
"Sfn",4.27751663755504e-10,0.377680722901454,0.311,0.046,6.95738081098327e-06,"13","Sfn"
"Cdpf1",4.40905031965667e-10,0.472272700395381,0.508,0.126,7.17132034492158e-06,"13","Cdpf1"
"Ywhae4",4.46555483044794e-10,0.434157287729658,0.876,0.471,7.26322493172358e-06,"13","Ywhae"
"Ebp",4.48810240366487e-10,0.251789742467059,0.475,0.128,7.29989855956091e-06,"13","Ebp"
"Krcc13",4.58599070908458e-10,0.343596388605929,0.706,0.329,7.45911388832607e-06,"13","Krcc1"
"Oxct11",5.29541984059535e-10,0.455392659820712,0.548,0.162,8.61300037072834e-06,"13","Oxct1"
"Cep170b",6.54681507794132e-10,0.26048887065742,0.254,0.043,1.06483947242716e-05,"13","Cep170b"
"Pde4d",6.74442344469326e-10,0.449972903312173,0.328,0.065,1.09698047327936e-05,"13","Pde4d"
"Trove2",6.90318338820896e-10,0.317307396047878,0.373,0.084,1.12280277809219e-05,"13","Trove2"
"Adck4",7.42561266892844e-10,0.422547627028489,0.322,0.04,1.20777590060121e-05,"13","Adck4"
"Fam53b",8.00078090779431e-10,0.308104681206195,0.48,0.144,1.30132701465274e-05,"13","Fam53b"
"Ptk71",8.12679328294139e-10,0.267014727009365,0.26,0.028,1.32182292747042e-05,"13","Ptk7"
"Fam60a",8.20737521892447e-10,0.340558908527882,0.26,0.043,1.33492957935806e-05,"13","Fam60a"
"Sms",9.06305030098975e-10,0.457793559520789,0.588,0.202,1.47410513145598e-05,"13","Sms"
"Mrps6",9.17509491452027e-10,0.405652689972391,0.311,0.059,1.49232918784672e-05,"13","Mrps6"
"Zfp704",9.73552509339472e-10,0.339919171291928,0.373,0.077,1.58348315644065e-05,"13","Zfp704"
"Sord",1.04784210822193e-09,0.41374845075338,0.311,0.079,1.70431518902297e-05,"13","Sord"
"Pigyl1",1.11140309562659e-09,0.384263328323619,0.621,0.207,1.80769713503665e-05,"13","Pigyl"
"Dynll22",1.15588034999239e-09,0.384306318802067,0.554,0.184,1.88003938926262e-05,"13","Dynll2"
"D430042O09Rik",1.22742666907325e-09,0.392507347318469,0.26,0.047,1.99640947724764e-05,"13","D430042O09Rik"
"Psmd9",1.23594297674536e-09,0.343845358875999,0.356,0.08,2.01026125167632e-05,"13","Psmd9"
"1810043H04Rik",1.27349151042534e-09,0.424254249787519,0.65,0.26,2.07133394170682e-05,"13","1810043H04Rik"
"Bbip11",1.31969973750136e-09,0.314291752476687,0.497,0.177,2.14649162304597e-05,"13","Bbip1"
"Tacc2",1.37773203551136e-09,0.282595500639194,0.266,0.06,2.24088115575923e-05,"13","Tacc2"
"Slc39a4",1.47120028122955e-09,0.407919159844001,0.299,0.031,2.39290725741986e-05,"13","Slc39a4"
"Morf4l21",1.48260256135344e-09,0.320807519693303,0.582,0.205,2.41145306604137e-05,"13","Morf4l2"
"Casz12",1.50941236688707e-09,0.344651210875878,0.395,0.095,2.45505921474182e-05,"13","Casz1"
"Cep19",1.76891553592559e-09,0.55787988170344,0.322,0.039,2.87714111918298e-05,"13","Cep19"
"Chka1",1.85099165163919e-09,0.447324374340792,0.593,0.17,3.01063792139114e-05,"13","Chka"
"Ruvbl2",1.87558427773469e-09,0.444346043203696,0.333,0.059,3.05063782773547e-05,"13","Ruvbl2"
"Sdc411",1.91021194417184e-09,0.275925988611629,0.661,0.244,3.1069597271955e-05,"13","Sdc4"
"Apbb1",1.92593641537563e-09,0.318496415005636,0.277,0.053,3.13253557960846e-05,"13","Apbb1"
"Epb41l5",1.98070003795044e-09,0.310875789277666,0.316,0.058,3.22160861172639e-05,"13","Epb41l5"
"2010320M18Rik",2.00290544746367e-09,0.368474123437263,0.316,0.06,3.25772571029966e-05,"13","2010320M18Rik"
"Avpi16",2.35376128836283e-09,0.386497046147456,0.672,0.228,3.82839273552214e-05,"13","Avpi1"
"Smad5",2.57958917675986e-09,0.340721119840759,0.294,0.062,4.19570179599992e-05,"13","Smad5"
"Mprip1",2.59531173589097e-09,0.351400400272903,0.452,0.142,4.22127453842666e-05,"13","Mprip"
"Polr2i",2.81840358197459e-09,0.275058947021511,0.514,0.199,4.58413342608167e-05,"13","Polr2i"
"Ndufaf3",2.9332131456945e-09,0.44625545870098,0.395,0.086,4.7708711814721e-05,"13","Ndufaf3"
"Gramd2",3.70883320410698e-09,0.278288912202809,0.356,0.061,6.03241720648e-05,"13","Gramd2"
"Slc25a36",4.35908435996529e-09,0.456486522564048,0.486,0.109,7.09005071148355e-05,"13","Slc25a36"
"Chchd22",4.41285385546556e-09,0.456145705658997,0.972,0.851,7.17750679591473e-05,"13","Chchd2"
"Celsr1",4.88727704601885e-09,0.352708926534869,0.316,0.031,7.94915611534966e-05,"13","Celsr1"
"Papola1",5.36349763575225e-09,0.288937095902025,0.638,0.276,8.72372890455104e-05,"13","Papola"
"Arhgap181",5.81258433332983e-09,0.442348486692417,0.26,0.055,9.45416841816096e-05,"13","Arhgap18"
"Tctex1d2",6.63243518073494e-09,0.394626697812035,0.282,0.05,0.000107876558214654,"13","Tctex1d2"
"Vamp51",7.84290786073351e-09,0.260449905510947,0.576,0.184,0.000127564896354831,"13","Vamp5"
"Spcs1",8.27639582376219e-09,0.326068785362763,0.785,0.387,0.000134615578073492,"13","Spcs1"
"Gch1",9.77925189394232e-09,0.353595827309324,0.299,0.057,0.000159059532054972,"13","Gch1"
"Irx31",9.96314375686558e-09,0.308500468947657,0.379,0.108,0.000162050533205419,"13","Irx3"
"Serf1",1.00320983622283e-08,0.34097814317851,0.339,0.087,0.000163172079861643,"13","Serf1"
"Insig2",1.06001833679897e-08,0.252248686354754,0.429,0.125,0.000172411982480352,"13","Insig2"
"Gm5617",1.23206619812412e-08,0.313775900783085,0.339,0.091,0.000200395567124889,"13","Gm5617"
"Syne2",1.24149230283889e-08,0.258615598782473,0.356,0.104,0.000201928723056745,"13","Syne2"
"Rpn2",1.32101265506383e-08,0.299294501766612,0.599,0.246,0.000214862708346131,"13","Rpn2"
"Akr7a5",1.32746258935352e-08,0.254681222195397,0.424,0.105,0.000215911790158349,"13","Akr7a5"
"Tmem106c",1.39820405948786e-08,0.279892047676271,0.271,0.046,0.000227417890275701,"13","Tmem106c"
"Clip1",1.40666637378904e-08,0.27752760666863,0.435,0.123,0.000228794285696787,"13","Clip1"
"Stk11",1.58646429186242e-08,0.301612833268939,0.356,0.094,0.000258038417071423,"13","Stk11"
"Hras",1.61589843511499e-08,0.287384923324465,0.294,0.065,0.000262825880471453,"13","Hras"
"Faah",1.62357223233456e-08,0.301281067843679,0.271,0.044,0.000264074023589216,"13","Faah"
"Slc35a2",1.69456961621498e-08,0.297047271137066,0.254,0.041,0.000275621748077367,"13","Slc35a2"
"mt-Cytb7",2.42989545273193e-08,0.294761722170211,0.989,0.985,0.000395222495386848,"13","mt-Cytb"
"Cox14",2.48115028888886e-08,0.511850760371171,0.836,0.418,0.000403559094487773,"13","Cox14"
"Trappc6a1",2.48326942122079e-08,0.272679594952388,0.588,0.201,0.000403903771361561,"13","Trappc6a"
"Sp3os",2.58783552311262e-08,0.317016851274128,0.35,0.096,0.000420911447834268,"13","Sp3os"
"Tomm71",2.64426111805423e-08,0.646373549006031,0.915,0.603,0.000430089070851521,"13","Tomm7"
"Paip21",2.74988884760351e-08,0.469109648843352,0.859,0.464,0.00044726942106271,"13","Paip2"
"Flot1",2.98113792956952e-08,0.269000568902263,0.322,0.094,0.000484882084244483,"13","Flot1"
"Rgs32",3.24864763884392e-08,0.3923712214334,0.277,0.06,0.000528392538457964,"13","Rgs3"
"Nedd43",3.47431705560776e-08,0.25372830055702,0.621,0.192,0.000565097669094602,"13","Nedd4"
"Tmem176b9",3.50163438675629e-08,0.280121355359506,0.74,0.301,0.00056954083300591,"13","Tmem176b"
"Mmp151",3.73649570700979e-08,0.317396253885319,0.294,0.075,0.000607741026745143,"13","Mmp15"
"Sdhaf4",4.01167934423699e-08,0.257512734339976,0.435,0.152,0.000652499645340146,"13","Sdhaf4"
"Prkci",4.61149965627161e-08,0.370701665122107,0.362,0.067,0.000750060419092578,"13","Prkci"
"Chchd4",5.26634964497367e-08,0.415636140823536,0.446,0.102,0.000856571769754968,"13","Chchd4"
"Pkig3",5.32718297699497e-08,0.279992687508724,0.497,0.216,0.000866466311208231,"13","Pkig"
"Wbp11",5.58328412968348e-08,0.284028572947617,0.458,0.156,0.000908121163693017,"13","Wbp11"
"Mdm2",5.75421658436381e-08,0.433042733714663,0.316,0.093,0.000935923327446774,"13","Mdm2"
"Atp5j3",6.13836192698122e-08,0.395939196189313,0.96,0.706,0.000998404567423495,"13","Atp5j"
"Trp53inp1",6.26219080214272e-08,0.368883986897368,0.305,0.06,0.00101854533396851,"13","Trp53inp1"
"Anxa111",6.54468197502733e-08,0.277542573302074,0.322,0.077,0.0010644925232382,"13","Anxa11"
"St133",7.58434612464548e-08,0.26416327151401,0.644,0.346,0.00123359389717359,"13","St13"
"Arl8a",7.82644432905728e-08,0.25403789388897,0.328,0.093,0.00127297117012117,"13","Arl8a"
"Commd2",1.06233773488111e-07,0.252172309204348,0.469,0.134,0.00172789232578413,"13","Commd2"
"Fat1",1.20728834214902e-07,0.304778176465925,0.294,0.046,0.00196365448850538,"13","Fat1"
"Pfdn2",1.37162147526699e-07,0.325627239963781,0.684,0.335,0.00223094232952175,"13","Pfdn2"
"Anapc132",1.51356933713109e-07,0.331072869800461,0.825,0.399,0.00246182052684372,"13","Anapc13"
"Tusc3",1.55336532813231e-07,0.395459632952224,0.441,0.167,0.00252654870620721,"13","Tusc3"
"Naa35",1.60096726893014e-07,0.278247256240123,0.333,0.075,0.00260397326291487,"13","Naa35"
"Ndufc24",1.62667105796723e-07,0.326110355018661,0.763,0.393,0.00264578047578369,"13","Ndufc2"
"Irx51",1.77129923226644e-07,0.364155088637852,0.294,0.075,0.00288101820128136,"13","Irx5"
"Bnip3",1.99295834945599e-07,0.336513411896938,0.305,0.077,0.00324154675539017,"13","Bnip3"
"Rexo25",2.00785292144802e-07,0.262104039985366,0.768,0.35,0.0032657727767352,"13","Rexo2"
"Nr2f6",2.09971988976752e-07,0.271634779157343,0.282,0.069,0.00341519440070687,"13","Nr2f6"
"Ddt1",2.17859093554447e-07,0.316929044494195,0.514,0.158,0.00354347815666308,"13","Ddt"
"Usmg51",2.27749502104366e-07,0.46746241508844,0.915,0.501,0.00370434565172751,"13","Usmg5"
"Atxn11",2.52333872132983e-07,0.323114461075625,0.339,0.102,0.00410421043024297,"13","Atxn1"
"Ctbp2",2.56918807972136e-07,0.26911561359882,0.277,0.071,0.0041787844116668,"13","Ctbp2"
"Galk1",2.65810922196102e-07,0.284751637349413,0.266,0.054,0.00432341464951961,"13","Galk1"
"Mien11",2.73268403605761e-07,0.288623108772035,0.712,0.347,0.0044447105846477,"13","Mien1"
"9530068E07Rik",2.76642260822235e-07,0.268056727276683,0.429,0.175,0.00449958637227365,"13","9530068E07Rik"
"Calm15",2.78590722720542e-07,0.641530271063843,0.977,0.871,0.00453127810504961,"13","Calm1"
"Enpp5",2.90602902530949e-07,0.261997715245312,0.271,0.033,0.00472665620966589,"13","Enpp5"
"Lrba",3.89520145013838e-07,0.278747570665243,0.254,0.034,0.00633554515865007,"13","Lrba"
"Mrfap14",4.44100216044396e-07,0.382905667481056,0.881,0.511,0.0072232900139621,"13","Mrfap1"
"Romo16",4.46569717576274e-07,0.354438350486069,0.853,0.45,0.0072634564563781,"13","Romo1"
"Hspb111",4.8246330273816e-07,0.307444679684288,0.379,0.119,0.00784726561903617,"13","Hspb11"
"Dnaja13",5.0163594907399e-07,0.571313317938685,0.791,0.399,0.00815910871168845,"13","Dnaja1"
"Ndufa12",5.60193438005753e-07,0.319310036067423,0.706,0.259,0.00911154626916358,"13","Ndufa12"
"5031425E22Rik",6.86604728318956e-07,0.260680514689455,0.316,0.093,0.0111676259061078,"13","5031425E22Rik"
"Cox6c3",1.07694755392019e-06,0.319930384764353,0.972,0.796,0.017516551964512,"13","Cox6c"
"Vapa4",1.26159380832728e-06,0.479131823609817,0.825,0.458,0.0205198232924433,"13","Vapa"
"Nudt9",1.37958453174716e-06,0.250459865615876,0.333,0.126,0.0224389424088675,"13","Nudt9"
"Pttg1",1.38184563724075e-06,0.260271305983246,0.367,0.127,0.0224757192897208,"13","Pttg1"
"Svbp2",1.89747301381372e-06,0.342194967180722,0.441,0.196,0.0308623985696802,"13","Svbp"
"Dstn9",1.90671537651647e-06,0.315893617771613,0.904,0.493,0.0310127255990404,"13","Dstn"
"Ift52",1.96582826577833e-06,0.27045249218525,0.271,0.062,0.0319741967428845,"13","Ift52"
"Usp46",2.2400725470759e-06,0.311068579904956,0.266,0.05,0.0364347799781894,"13","Usp46"
"Rock1",2.73484356780941e-06,0.257003279101083,0.537,0.258,0.0444822306304201,"13","Rock1"
"Arl2bp2",2.91951222307721e-06,0.336681496378277,0.508,0.154,0.0474858663083509,"13","Arl2bp"
"Creld2",3.10258334626753e-06,0.325544988086935,0.345,0.122,0.0504635181270414,"13","Creld2"
"Ids",5.24392982788959e-06,0.339224578242663,0.356,0.105,0.0852925186506241,"13","Ids"
"Suds3",5.48802622391598e-06,0.277474955615126,0.271,0.063,0.0892627465319934,"13","Suds3"
"Sdhd",6.00207981251526e-06,0.294838555747892,0.407,0.132,0.0976238281505607,"13","Sdhd"
"Tsg101",6.54227594634104e-06,0.252433427004721,0.514,0.207,0.106410118267237,"13","Tsg101"
"Hspe17",8.1560680620524e-06,0.322981492976948,0.91,0.598,0.132658447029282,"13","Hspe1"
"Gpx46",8.83129585649206e-06,0.300952907205964,0.944,0.678,0.143641027105843,"13","Gpx4"
"Txnip7",9.70989085195691e-06,0.363343909386143,0.768,0.436,0.157931374707079,"13","Txnip"
"Tfdp2",1.12530837187716e-05,0.280746835006558,0.26,0.059,0.18303140668582,"13","Tfdp2"
"Rnf14",1.4722037652377e-05,0.279378282852792,0.26,0.08,0.239453942415912,"13","Rnf14"
"Mea1",1.81485593614725e-05,0.32330683576236,0.497,0.201,0.29518631801435,"13","Mea1"
"Cd822",4.02070110965299e-05,0.275376381120174,0.429,0.162,0.653967035485058,"13","Cd82"
"Scand13",4.44698614430047e-05,0.257073611763369,0.768,0.433,0.723302296370471,"13","Scand1"
"Dock92",5.47302318089347e-05,0.252056473989093,0.277,0.093,0.890187220372323,"13","Dock9"
"Synj1",5.67894020791865e-05,0.318759394339645,0.282,0.093,0.923679624817968,"13","Synj1"
"Pofut2",8.84373827599595e-05,0.251471763280188,0.311,0.088,1,"13","Pofut2"
"Minos11",0.000255979293713372,0.271761424959689,0.876,0.536,1,"13","Minos1"
"Polr2j",0.000259975047706622,0.258276465470502,0.605,0.284,1,"13","Polr2j"
"Ccdc341",0.000344975052179727,0.32785081684427,0.26,0.088,1,"13","Ccdc34"
"Uqcrq3",0.000370250839934238,0.278099501694913,0.91,0.6,1,"13","Uqcrq"
"Acot11",0.000388791419550056,0.30039247968533,0.277,0.133,1,"13","Acot1"
"Rps27l6",0.00044644457043496,0.262252998680504,0.932,0.669,1,"13","Rps27l"
"Shfm15",0.000499235547285335,0.391121731912004,0.96,0.762,1,"13","Shfm1"
"Nenf9",0.000627291416571803,0.437864595203116,0.695,0.334,1,"13","Nenf"
"Ptma2",0.000825998583672955,0.398007389326176,0.989,0.951,1,"13","Ptma"
"Hint12",0.000826215961520346,0.345481256633352,0.949,0.717,1,"13","Hint1"
"Hmgn19",0.000832776652275343,0.309439358986132,0.825,0.487,1,"13","Hmgn1"
"Hsp90b15",0.00113584199478665,0.312334673346488,0.881,0.576,1,"13","Hsp90b1"
"Uqcr102",0.00123090206374305,0.255796849254387,0.853,0.584,1,"13","Uqcr10"
"Uqcr115",0.00151613356942346,0.291466497776433,0.898,0.604,1,"13","Uqcr11"
"Vegfa1",8.41012666886602e-68,2.94478957244645,0.982,0.052,1.36790710269106e-63,"14","Vegfa"
"Rtkn2",3.32431252324914e-65,2.68250905728642,0.939,0.014,5.40699431906473e-61,"14","Rtkn2"
"Cryab1",4.41280065626324e-65,2.71342263880553,0.994,0.156,7.17742026741215e-61,"14","Cryab"
"Clic32",9.89777124845115e-65,2.61016375157786,0.988,0.134,1.60987249356058e-60,"14","Clic3"
"Hopx1",1.20131329341561e-64,2.50149599888324,0.964,0.072,1.95393607174049e-60,"14","Hopx"
"Clic53",2.46794268416537e-63,2.26615424321915,0.994,0.143,4.01410877579498e-59,"14","Clic5"
"Ager13",2.62380231812913e-63,3.90438713780852,1,0.297,4.26761447043704e-59,"14","Ager"
"Lmo73",7.45883686944081e-63,2.27169433543274,0.982,0.161,1.21317981681455e-58,"14","Lmo7"
"Pdpn",9.71463275386744e-63,2.30111933938378,0.909,0.015,1.58008501741654e-58,"14","Pdpn"
"Pxdc11",1.52535696216943e-62,2.33041385814762,0.952,0.078,2.48099309896858e-58,"14","Pxdc1"
"Cyp2b101",3.13121571690957e-62,2.50535136864563,0.945,0.051,5.09292236355342e-58,"14","Cyp2b10"
"Aqp51",3.73170317398277e-62,2.5246485750145,0.982,0.171,6.06961521248297e-58,"14","Aqp5"
"Gprc5a",6.88082351037948e-62,2.34198306026825,0.933,0.075,1.11916594396322e-57,"14","Gprc5a"
"Rgcc11",1.52035033703447e-61,2.66765073411033,1,0.246,2.47284982318656e-57,"14","Rgcc"
"Ier32",3.35381121889279e-61,2.42708851380757,0.958,0.114,5.45497394752912e-57,"14","Ier3"
"Col4a3",6.60341036197177e-61,2.19533323358559,0.903,0.022,1.07404469537471e-56,"14","Col4a3"
"Prdx69",1.12566318660537e-60,2.68801146331631,1,0.423,1.83089117301364e-56,"14","Prdx6"
"Krt71",1.68719348948406e-60,2.59021635726359,0.939,0.086,2.74422021064582e-56,"14","Krt7"
"Col4a4",8.03329562194178e-60,2.25951662511646,0.903,0.041,1.30661553290883e-55,"14","Col4a4"
"Akap5",2.32209320702533e-59,2.04864736824365,0.909,0.051,3.7768846012267e-55,"14","Akap5"
"Sparc9",2.61868270721664e-59,2.51723302211687,1,0.279,4.25928742328787e-55,"14","Sparc"
"Cldn1812",1.42617161433704e-58,2.09479889405734,1,0.262,2.3196681307192e-54,"14","Cldn18"
"Pmp222",3.11037747589594e-58,2.31035363554881,0.976,0.126,5.05902896454475e-54,"14","Pmp22"
"Myo1b1",1.17736120244783e-56,1.99430611788628,0.891,0.08,1.9149779957814e-52,"14","Myo1b"
"Scd212",6.36605281551079e-56,2.12769323344367,0.976,0.235,1.03543849044283e-51,"14","Scd2"
"S100a612",1.13321844785561e-55,2.17205050242914,1,0.329,1.84317980543714e-51,"14","S100a6"
"Limch11",3.29378073177965e-55,1.94779158562513,0.939,0.133,5.3573343602396e-51,"14","Limch1"
"Cav12",3.29976631638727e-55,2.09294442891494,0.982,0.162,5.36706991360389e-51,"14","Cav1"
"Pdgfa1",4.24087296077485e-55,2.14586015526904,0.915,0.097,6.8977798707003e-51,"14","Pdgfa"
"Nbl11",1.06409847614586e-54,1.80642117609668,0.891,0.044,1.73075617145124e-50,"14","Nbl1"
"Mthfd1",2.3693168388996e-54,2.37250244467309,0.867,0.064,3.85369383847019e-50,"14","Mthfd1"
"Sec14l31",1.36120257916551e-53,1.94902529133998,0.915,0.098,2.2139959950127e-49,"14","Sec14l3"
"Myl12a7",1.58412853254405e-53,1.47447173848617,1,0.7,2.57658505818289e-49,"14","Myl12a"
"Flrt3",1.64294586737596e-53,2.02044009873776,0.812,0.009,2.67225145328699e-49,"14","Flrt3"
"Spock2",5.43480223350439e-53,1.9999002182448,0.806,0.01,8.83970583279489e-49,"14","Spock2"
"Fbln5",5.44412123052681e-53,1.85555079176156,0.83,0.022,8.85486318145186e-49,"14","Fbln5"
"Timp33",5.61879515282157e-53,2.05284842430063,0.988,0.168,9.13897031606428e-49,"14","Timp3"
"Igfbp2",5.93935814431685e-53,2.37352635454544,0.806,0.008,9.66036602173136e-49,"14","Igfbp2"
"Neat17",8.23379296555826e-53,2.11471340069444,0.97,0.423,1.33922642584805e-48,"14","Neat1"
"Pgrmc12",7.21864162137471e-52,1.74852627722079,0.903,0.122,1.1741120597166e-47,"14","Pgrmc1"
"Mal22",9.31941188375978e-52,2.10999827118504,0.885,0.118,1.51580234289353e-47,"14","Mal2"
"Fam174b1",1.33668733097991e-51,1.83247496849541,0.842,0.054,2.17412194383882e-47,"14","Fam174b"
"Cadm12",2.03538809560617e-51,1.85483050634588,0.945,0.176,3.31055873750343e-47,"14","Cadm1"
"Emp211",3.12863882782406e-51,1.94318195259048,1,0.318,5.08873105345583e-47,"14","Emp2"
"Anxa311",7.49960439239474e-51,1.63753410023641,0.976,0.287,1.219810654423e-46,"14","Anxa3"
"Dag12",2.68317351230537e-50,1.80238609477919,0.909,0.168,4.36418171776468e-46,"14","Dag1"
"Cystm113",3.840156859254e-50,2.01269144134149,0.927,0.232,6.24601513157664e-46,"14","Cystm1"
"Fam189a2",1.12455503293098e-49,1.88396824969759,0.83,0.062,1.82908876106224e-45,"14","Fam189a2"
"Igfbp61",1.56625316663325e-48,2.1130852184266,0.824,0.064,2.54751077552898e-44,"14","Igfbp6"
"Hs2st1",2.55672183370306e-48,1.86083758203219,0.848,0.066,4.15850806251802e-44,"14","Hs2st1"
"Icam11",5.22988546679234e-48,1.74722543232359,0.891,0.165,8.50640871173774e-44,"14","Icam1"
"Sdpr3",1.25622770217922e-47,1.61280927041847,0.958,0.178,2.04325435759449e-43,"14","Sdpr"
"Ndnf",5.13083354264555e-46,1.82825331504732,0.776,0.043,8.34530075711299e-42,"14","Ndnf"
"Malat110",7.5680232006715e-46,1.22140162272381,0.988,0.999,1.23093897358922e-41,"14","Malat1"
"Tppp37",1.01227406175613e-45,1.6833267950842,0.952,0.277,1.64646376144635e-41,"14","Tppp3"
"Scnn1g",1.40314178242365e-45,1.8572033923376,0.739,0.01,2.28221010911207e-41,"14","Scnn1g"
"Crip212",1.65205559096788e-45,1.72408027376631,0.976,0.348,2.68706841870925e-41,"14","Crip2"
"Alcam11",6.11236916345007e-45,1.54416451546681,0.945,0.287,9.94176844435153e-41,"14","Alcam"
"Vamp89",4.84737399168223e-44,1.30300568870187,0.982,0.605,7.88425379747114e-40,"14","Vamp8"
"Sema3e1",7.22191279279468e-44,1.72875254509494,0.733,0.021,1.17464411574805e-39,"14","Sema3e"
"Scnn1a2",1.2260997266619e-43,1.65222375856084,0.788,0.084,1.99425120541559e-39,"14","Scnn1a"
"Tspan151",1.65788738906453e-43,1.66835657714709,0.782,0.084,2.69655383831345e-39,"14","Tspan15"
"Bdnf",2.33655518083429e-43,1.79713208603958,0.727,0.005,3.80040700162698e-39,"14","Bdnf"
"Bsg10",1.40317919743403e-42,1.46728905923152,0.976,0.522,2.28227096462645e-38,"14","Bsg"
"2210011C24Rik",1.44556339503124e-42,1.5932312533566,0.697,0.016,2.35120886201832e-38,"14","2210011C24Rik"
"Hist1h2bc1",2.12102379317768e-42,1.84203889244962,0.861,0.204,3.4498451996035e-38,"14","Hist1h2bc"
"Agrn",1.32198076280075e-41,1.61475166634067,0.715,0.032,2.15020171069541e-37,"14","Agrn"
"Tspan81",2.08708597914647e-41,1.69948624642359,0.806,0.082,3.39464534508173e-37,"14","Tspan8"
"Ppp3ca1",2.46948414800657e-41,1.42886767481876,0.909,0.294,4.01661596673268e-37,"14","Ppp3ca"
"Spint211",2.81957335684612e-41,1.44478308047275,0.921,0.296,4.58603606491022e-37,"14","Spint2"
"2810474O19Rik",5.59054554764197e-41,1.57873243300268,0.861,0.268,9.09302233323966e-37,"14","2810474O19Rik"
"Cdkn2b1",9.99276963821828e-41,1.49027922810061,0.721,0.044,1.6253239816562e-36,"14","Cdkn2b"
"Slc39a81",1.17499064742041e-40,1.68777264358979,0.764,0.115,1.9111222880293e-36,"14","Slc39a8"
"Fdx12",2.2144012545829e-40,1.63232391858418,0.836,0.201,3.60172364057909e-36,"14","Fdx1"
"Mettl7a16",6.38612931743806e-40,1.45810394912793,0.897,0.219,1.0387039334813e-35,"14","Mettl7a1"
"Tead1",9.93641563854259e-40,1.6618407027004,0.739,0.058,1.61615800360895e-35,"14","Tead1"
"Igfbp73",1.06817554537498e-39,1.38754666327695,0.939,0.192,1.73738752455241e-35,"14","Igfbp7"
"Cped11",1.48811307431117e-39,1.59832946444517,0.679,0.026,2.42041591536712e-35,"14","Cped1"
"Ndst1",1.18377371479295e-38,1.50298010576981,0.679,0.046,1.92540794711073e-34,"14","Ndst1"
"Gpx47",1.36018881127615e-38,1.08911290907292,0.982,0.677,2.21234710154066e-34,"14","Gpx4"
"Npnt1",3.30978394014033e-38,1.2885561729445,0.8,0.11,5.38336357863824e-34,"14","Npnt"
"Col4a23",1.08081259462729e-37,1.3651704082996,0.794,0.139,1.75794168516129e-33,"14","Col4a2"
"Anxa57",1.45041000539605e-37,1.47987280041241,0.909,0.375,2.35909187377667e-33,"14","Anxa5"
"Dapk2",1.92284186072375e-37,1.33725670618009,0.667,0.052,3.12750228646719e-33,"14","Dapk2"
"Gipc21",2.76061495193499e-37,1.41349286351676,0.655,0.033,4.49014021932226e-33,"14","Gipc2"
"Pdlim22",6.40000634016376e-37,1.3717580967327,0.8,0.209,1.04096103122764e-32,"14","Pdlim2"
"Slc44a2",5.58561428277369e-36,1.5228341728965,0.721,0.089,9.0850016309314e-32,"14","Slc44a2"
"Rabgap1l1",7.9850202654e-36,1.23077788190689,0.739,0.143,1.29876354616731e-31,"14","Rabgap1l"
