"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Btf3",2.67703930386544e-07,0.361265244706713,0.538,0.252,0.00627765716756445,"21","Btf3"
"Cfl113",2.76492070452424e-07,0.569673760121252,0.827,0.602,0.00648373905210934,"21","Cfl1"
"Uba52",3.03363820401375e-07,0.306607996414329,0.519,0.235,0.00711388158841224,"21","Uba52"
"Atp5j2",3.70191454501129e-07,0.449085895262282,0.625,0.367,0.00868098960805148,"21","Atp5j"
"Rpl415",4.66744634246292e-07,0.500146289534627,0.865,0.612,0.0109451616730756,"21","Rpl41"
"Slc25a510",5.24798457784724e-07,0.460575626986228,0.846,0.533,0.0123065238350518,"21","Slc25a5"
"Crip16",5.5413068399798e-07,0.641630062148283,0.692,0.439,0.0129943645397526,"21","Crip1"
"H3f3b6",5.60229870521155e-07,0.496393913508244,0.798,0.552,0.0131373904637211,"21","H3f3b"
"Tagln22",6.39508591458159e-07,0.361616967942983,0.817,0.521,0.0149964764696938,"21","Tagln2"
"Ppp1ca",6.73082040340187e-07,0.534527665316037,0.529,0.257,0.0157837738459774,"21","Ppp1ca"
"Pabpc14",7.33797471745132e-07,0.454195999700136,0.625,0.361,0.0172075507124233,"21","Pabpc1"
"Hint11",8.43674462408318e-07,0.460250708687872,0.644,0.331,0.0197841661434751,"21","Hint1"
"Hnrnpk",8.74507804107887e-07,0.470953718535246,0.51,0.251,0.02050720800633,"21","Hnrnpk"
"Cox6a11",1.37261807816428e-06,0.274246524529726,0.663,0.424,0.0321878939329524,"21","Cox6a1"
"Rps16-ps21",1.38160559985159e-06,0.425481252551387,0.548,0.273,0.0323986513165198,"21","Rps16-ps2"
"Cox7c2",1.43832050544327e-06,0.49247462534306,0.663,0.342,0.0337286158526448,"21","Cox7c"
"Gm143033",2.89956264165053e-06,0.3862163881416,0.558,0.311,0.0679947439467049,"21","Gm14303"
"Atp5a1",3.26408964000531e-06,0.355591838183182,0.529,0.283,0.0765429020581246,"21","Atp5a1"
"Gapdh1",3.41714343292135e-06,0.45825830246485,0.702,0.388,0.0801320135020057,"21","Gapdh"
"Rplp014",8.43828727545082e-06,0.336394146624337,0.913,0.674,0.197877836609322,"21","Rplp0"
"Coro1a7",1.0661409583181e-05,0.395177485786891,0.558,0.334,0.250010054725594,"21","Coro1a"
"Elob1",1.10904507387719e-05,0.40393701185469,0.596,0.327,0.260071069824201,"21","Elob"
"Rps2612",1.12670572608562e-05,0.328952459861751,0.904,0.719,0.264212492767079,"21","Rps26"
"Gm2000",1.2434682238404e-05,0.401697766503954,0.577,0.318,0.291593298490574,"21","Gm2000"
"Atp5b1",1.38967253204407e-05,0.488041030815618,0.577,0.306,0.325878208764335,"21","Atp5b"
"Rpl229",1.79713226912137e-05,0.34836392889645,0.779,0.529,0.421427517108961,"21","Rpl22"
"Gm107362",2.37603885025794e-05,0.371998137227514,0.731,0.457,0.557181110385486,"21","Gm10736"
"Rpl153",3.03133980466915e-05,0.326628420860242,0.625,0.413,0.710849184194916,"21","Rpl15"
"Rps223",3.84551163450825e-05,0.364901212897151,0.837,0.642,0.901772478292185,"21","Rps2"
"Atpif12",3.9609640484681e-05,0.360463896346688,0.51,0.286,0.928846069365769,"21","Atpif1"
"Txn11",5.88003697307127e-05,0.261997702570296,0.625,0.381,1,"21","Txn1"
"Rpl36al1",6.02347309798704e-05,0.29165606570271,0.596,0.338,1,"21","Rpl36al"
"Rpl24",6.44432282650305e-05,0.327201372218681,0.558,0.296,1,"21","Rpl24"
"Eif5a3",9.36962863405239e-05,0.420353366870447,0.558,0.332,1,"21","Eif5a"
"Ndufa41",0.000128760178709862,0.310758142929743,0.587,0.346,1,"21","Ndufa4"
"Rps1612",0.0001829464572545,0.267244717018048,0.856,0.618,1,"21","Rps16"
"Cox5a",0.000343328303812429,0.400447401365627,0.51,0.273,1,"21","Cox5a"
"Rps176",0.000347685612539783,0.348963179486139,0.75,0.54,1,"21","Rps17"
"Eef1b22",0.000355061343220658,0.263483966024613,0.558,0.324,1,"21","Eef1b2"
"Sub15",0.000362649520310772,0.297985905406301,0.606,0.41,1,"21","Sub1"
"H3f3a1",0.000423719467952559,0.397591186643314,0.529,0.327,1,"21","H3f3a"
"Prdx13",0.000659461699863845,0.36682133066211,0.683,0.436,1,"21","Prdx1"
"Tmsb1013",0.000726069403388985,0.332767060944671,0.808,0.65,1,"21","Tmsb10"
"Oaz1",0.000727420468205046,0.281382855584641,0.75,0.493,1,"21","Oaz1"
"Rpl3210",0.00101073567396957,0.260635602965998,0.788,0.596,1,"21","Rpl32"
"Tmsb4x17",0.00131920961677658,0.276225514732963,0.875,0.715,1,"21","Tmsb4x"
"Rps103",0.00146516152021558,0.302344930628016,0.644,0.439,1,"21","Rps10"
"Atp5f1",0.00306048999342027,0.331119031508607,0.51,0.272,1,"21","Atp5f1"
"Cox8a",0.00396434212010929,0.264719486883382,0.654,0.431,1,"21","Cox8a"
"Acta2",1.6209122557001e-65,3.90736208531205,0.639,0.022,3.80103923961674e-61,"22","Acta2"
"Mustn1",4.44260268101215e-61,2.8382088656267,0.583,0.013,1.04179032869735e-56,"22","Mustn1"
"Col3a12",3.81168547665094e-41,1.74486470562648,0.583,0.054,8.93840244274645e-37,"22","Col3a1"
"Id33",3.27471146270955e-35,1.80192289052862,0.597,0.099,7.67919838005389e-31,"22","Id3"
"Mgp2",1.45095216755759e-34,1.83277694071381,0.861,0.214,3.40248283292256e-30,"22","Mgp"
"Sod32",7.75217226951716e-32,2.04521662204995,0.556,0.054,1.81788439720177e-27,"22","Sod3"
"Hspb11",9.15234635355878e-24,2.15787818589227,0.597,0.141,2.14622521990953e-19,"22","Hspb1"
"Igfbp74",3.88260105047513e-23,1.54759809845296,0.792,0.273,9.10469946336419e-19,"22","Igfbp7"
"Egr12",6.02045691853404e-23,1.75960416404896,0.611,0.137,1.41179714739623e-18,"22","Egr1"
"Klf9",7.06017535051248e-23,1.64531806949572,0.542,0.121,1.65561111969518e-18,"22","Klf9"
"Nr4a12",2.29547823074193e-21,1.75878771709803,0.625,0.171,5.38289645108983e-17,"22","Nr4a1"
"Lgals16",3.2285158261786e-21,1.634685856771,0.778,0.269,7.57086961238882e-17,"22","Lgals1"
"Gsn3",2.63727981814249e-19,0.72241349758531,0.681,0.197,6.18442117354414e-15,"22","Gsn"
"Junb7",3.57171366102596e-16,1.45234198140648,0.764,0.36,8.37566853510587e-12,"22","Junb"
"Btg21",1.32588963479972e-15,1.84240180383916,0.597,0.218,3.10921119360535e-11,"22","Btg2"
"Fos7",5.46013114170252e-15,1.47672380641106,0.764,0.374,1.28040075272924e-10,"22","Fos"
"Cd812",5.79051186622972e-14,1.26534780751649,0.542,0.183,1.35787503263087e-09,"22","Cd81"
"Tpm1",4.51297294461334e-13,1.66732382396849,0.542,0.189,1.05829215551183e-08,"22","Tpm1"
"Sparc3",8.21753175748957e-13,1.03986159556506,0.597,0.243,1.9270111971313e-08,"22","Sparc"
"Ifitm35",4.90284615139486e-10,0.582185953640293,0.778,0.405,1.14971742250209e-05,"22","Ifitm3"
"Selenow1",4.95937120792561e-10,0.936897944369077,0.556,0.268,1.16297254825855e-05,"22","Selenow"
"Crip17",4.29626082921821e-08,0.856671730662893,0.681,0.44,0.00100747316445167,"22","Crip1"
"Zfp366",1.10442504055268e-06,0.955112529410605,0.556,0.34,0.0258987672009603,"22","Zfp36"
"Vim5",1.40412311876259e-06,0.775272536350153,0.556,0.249,0.0329266871349826,"22","Vim"
"Laptm4a4",3.03509558305178e-06,0.677454137351294,0.528,0.303,0.0711729914225643,"22","Laptm4a"
"Myl61",4.32287951599031e-06,0.974189119531867,0.694,0.514,0.101371524649973,"22","Myl6"
"Ier22",6.24195396207015e-06,0.652437388925161,0.528,0.275,0.146373820410545,"22","Ier2"
"Ubb7",1.4352744987678e-05,0.495795236607329,0.792,0.622,0.336571869961048,"22","Ubb"
"S100a67",5.52072012206882e-05,0.710278991999982,0.625,0.375,1,"22","S100a6"
"Elob2",0.000630219617498882,0.359549346528186,0.528,0.328,1,"22","Elob"
"Ptma6",0.00109072003899859,0.359289829564831,0.722,0.548,1,"22","Ptma"
"Cd633",0.00441020765983166,0.421125892987879,0.556,0.376,1,"22","Cd63"
"S100a81",5.2769391461738e-101,4.55937197516236,1,0.043,1.23744222977776e-96,"23","S100a8"
"Ngp",3.10229592792183e-94,5.56006744379534,0.967,0.035,7.27488395097669e-90,"23","Ngp"
"Camp",1.67968392646018e-92,5.23347832723914,0.883,0.035,3.93885880754911e-88,"23","Camp"
"S100a91",1.11674263689296e-84,4.46483413550912,1,0.096,2.61876148351399e-80,"23","S100a9"
"Ltf",4.26154537394377e-74,4.42046912809929,0.767,0.019,9.99332390189813e-70,"23","Ltf"
"G0s21",2.37358039818265e-65,2.61854310115952,0.933,0.089,5.56604603373832e-61,"23","G0s2"
"Wfdc211",2.19030191610822e-60,3.31259112277892,0.95,0.08,5.13625799327378e-56,"23","Wfdc21"
"Cd177",2.01155540174136e-57,2.37211352629582,0.567,0.009,4.7170974170835e-53,"23","Cd177"
"Mmp8",1.02543676558247e-56,3.21675103783078,0.65,0.023,2.40464921529088e-52,"23","Mmp8"
"Ifitm6",1.61799027600578e-46,2.24094378919847,0.75,0.061,3.79418719723355e-42,"23","Ifitm6"
"Thbs1",1.15509962304758e-43,2.18145506903475,0.633,0.052,2.70870861604658e-39,"23","Thbs1"
"Lilr4b1",9.36860596632582e-43,2.00966042859802,0.75,0.076,2.19693809910341e-38,"23","Lilr4b"
"Pglyrp1",1.63496617725894e-42,2.14008833736974,0.683,0.059,3.8339956856722e-38,"23","Pglyrp1"
"Lcn21",7.95864481064053e-40,2.79023182958926,0.95,0.338,1.8663022080952e-35,"23","Lcn2"
"Anxa12",8.33570239063146e-40,2.35501985524537,0.85,0.171,1.95472221060308e-35,"23","Anxa1"
"Il1r21",2.72304549096827e-33,1.64297620381746,0.533,0.051,6.3855416763206e-29,"23","Il1r2"
"Hdc2",4.51234594921394e-32,1.77053850920401,0.7,0.103,1.05814512509067e-27,"23","Hdc"
"Prdx51",9.63038812918766e-32,1.83550619703258,0.867,0.227,2.25832601629451e-27,"23","Prdx5"
"Retnlg1",2.49218173942815e-31,3.55218523219626,0.717,0.135,5.84416617895901e-27,"23","Retnlg"
"Lmnb11",8.76659393522713e-30,1.52958519837707,0.55,0.06,2.05576627781076e-25,"23","Lmnb1"
"Mxd1",2.31071833748058e-29,1.81889900997806,0.517,0.049,5.41863450139197e-25,"23","Mxd1"
"S100a1112",1.5055535324504e-27,1.44645817187069,1,0.514,3.53052303359619e-23,"23","S100a11"
"Mcemp1",4.78890465434453e-24,1.5551872467493,0.533,0.084,1.12299814144379e-19,"23","Mcemp1"
"Lilrb4a1",6.18936612326694e-23,1.37695022174451,0.617,0.116,1.4514063559061e-18,"23","Lilrb4a"
"Clec4e",3.02397429059499e-21,1.49156812768799,0.517,0.059,7.09121971144526e-17,"23","Clec4e"
"Cd142",1.37624934926884e-19,1.59216405320832,0.6,0.108,3.22730472403543e-15,"23","Cd14"
"Plaur",5.20216296450336e-19,1.58864578746643,0.567,0.113,1.21990721517604e-14,"23","Plaur"
"Plbd12",3.46971888006795e-18,1.1586026093967,0.533,0.102,8.13649077375935e-14,"23","Plbd1"
"Chil31",3.89912834514657e-18,1.53977121905785,0.683,0.134,9.1434559693687e-14,"23","Chil3"
"Ly6c21",7.09263188938715e-15,1.0431293969466,0.683,0.188,1.66322217806129e-10,"23","Ly6c2"
"Arhgdib",9.53325410511481e-15,1.13470337548529,0.617,0.199,2.23554808764942e-10,"23","Arhgdib"
"Srgn3",7.45197677979619e-14,1.00670560852379,0.9,0.43,1.74748855486221e-09,"23","Srgn"
"Alox5ap4",3.42119971745931e-13,1.01425130513809,0.667,0.197,8.02271333744208e-09,"23","Alox5ap"
"Slpi1",8.68631754700736e-13,1.41289767550963,0.65,0.232,2.03694146477322e-08,"23","Slpi"
"Rac21",9.06914360400219e-12,0.954121145442036,0.667,0.233,2.12671417513851e-07,"23","Rac2"
"Cotl13",3.09320214255512e-11,0.77777293159936,0.65,0.23,7.25355902429177e-07,"23","Cotl1"
"Pfn18",9.90841216993831e-11,0.795699070093694,0.783,0.403,2.32352265385053e-06,"23","Pfn1"
"Fos8",1.37032626344155e-10,0.889763636799462,0.8,0.374,3.21341508777043e-06,"23","Fos"
"Tmsb4x18",7.62930796200193e-09,0.469834929451455,0.967,0.716,0.000178907271708945,"23","Tmsb4x"
"H3f3a2",1.18359688566575e-08,0.770778182486459,0.7,0.327,0.000277553469688618,"23","H3f3a"
"Fth16",1.86201606734612e-08,1.56065658755823,0.633,0.346,0.000436642767792666,"23","Fth1"
"Pkm",5.54206690723637e-08,0.672579080757404,0.55,0.248,0.00129961468974693,"23","Pkm"
"Actg18",3.80919804620118e-07,0.767190519952513,0.817,0.515,0.00893256941834177,"23","Actg1"
"mt-Rnr22",5.08632229760213e-07,1.01756069026145,0.65,0.353,0.011927425787877,"23","mt-Rnr2"
"Arpc51",6.59609603948836e-07,0.564365358405396,0.533,0.244,0.0154678452126002,"23","Arpc5"
"Tyrobp6",6.82963641003348e-07,0.561258179383166,0.833,0.441,0.0160154973815285,"23","Tyrobp"
"Coro1a8",9.41982321064839e-07,0.5011826152803,0.7,0.334,0.0220894854289705,"23","Coro1a"
"Cyba4",1.37613732995197e-06,0.743669596631836,0.683,0.38,0.0322704203873738,"23","Cyba"
"Msrb13",1.94836509046851e-06,0.736781612071803,0.533,0.235,0.0456891613714866,"23","Msrb1"
"mt-Rnr110",2.02584749657706e-06,0.60240449254363,0.817,0.556,0.047506123794732,"23","mt-Rnr1"
"Cnn21",2.35533978706631e-06,0.606945037420504,0.55,0.262,0.0552327180067051,"23","Cnn2"
"Cd529",3.5527719032048e-06,0.588622694929612,0.817,0.426,0.0833125011301525,"23","Cd52"
"S100a68",4.00024649436416e-06,0.962007762073461,0.667,0.375,0.0938057802928396,"23","S100a6"
"Sem11",6.15940341282284e-06,0.690523827294084,0.583,0.291,0.144438010030696,"23","Sem1"
"Taldo12",6.50279372440821e-06,0.626750099462365,0.6,0.262,0.152490512837373,"23","Taldo1"
"Dnaja1",1.02288195631732e-05,0.537839045254831,0.517,0.264,0.239865818756412,"23","Dnaja1"
"Arpc32",1.5442286161386e-05,0.579893845127091,0.617,0.33,0.362121610484502,"23","Arpc3"
"Cd93",3.45547967846397e-05,0.405593260929934,0.633,0.358,0.810309984599802,"23","Cd9"
"Fcer1g5",3.49582812287219e-05,0.435907407179553,0.75,0.392,0.819771694813529,"23","Fcer1g"
"Cfl114",0.000192461137641594,0.365641552928955,0.817,0.603,1,"23","Cfl1"
"Ubb8",0.000218272277264747,0.354598655672565,0.85,0.622,1,"23","Ubb"
"Ldha",0.000304054613935173,0.734016377287121,0.517,0.327,1,"23","Ldha"
"Mgst12",0.000516704464061294,0.431342761481972,0.533,0.314,1,"23","Mgst1"
"Arpc27",0.00055270522937513,0.399718621683256,0.633,0.433,1,"23","Arpc2"
"Sh3bgrl38",0.00241722663850103,0.252020505040618,0.7,0.463,1,"23","Sh3bgrl3"
"Gapdh2",0.00542394027171677,0.266516084560545,0.583,0.39,1,"23","Gapdh"
"Prdx63",0.00658882527116338,0.397752416113489,0.517,0.352,1,"23","Prdx6"
"Mzb1",8.81341405743536e-74,2.81009740242205,0.839,0.026,2.06674559646859e-69,"24","Mzb1"
"Tnfrsf17",2.07546730071123e-63,1.81057183062807,0.548,0.001,4.86697082016784e-59,"24","Tnfrsf17"
"Jchain",2.32175232580707e-57,5.47965263101499,0.968,0.073,5.44450920401759e-53,"24","Jchain"
"Eaf2",1.35710567533358e-52,1.84736258773377,0.516,0.002,3.18241280865724e-48,"24","Eaf2"
"Iglv1",1.22454657865782e-47,3.64392909066699,0.71,0.019,2.87156172695259e-43,"24","Iglv1"
"Txndc5",1.39062012093648e-47,2.60676833356609,0.742,0.044,3.26100418359605e-43,"24","Txndc5"
"Slamf7",2.19201552590496e-47,1.38085005403352,0.548,0.022,5.14027640824713e-43,"24","Slamf7"
"Fam46c",5.38933363762688e-42,1.74190119228204,0.548,0.017,1.2637987380235e-37,"24","Fam46c"
"Edem2",3.17400230913454e-38,1.71456832104488,0.677,0.039,7.44303541492049e-34,"24","Edem2"
"Igkc1",3.67082660448506e-37,5.18944312630365,0.871,0.108,8.60808838751746e-33,"24","Igkc"
"Iglc2",5.59615855209553e-36,3.6050164060632,0.742,0.069,1.3122991804664e-31,"24","Iglc2"
"Iglc3",4.83287536244564e-29,1.47142932203515,0.645,0.052,1.1333092724935e-24,"24","Iglc3"
"Xbp1",5.29434310635194e-29,2.17008700269407,0.968,0.175,1.24152345843953e-24,"24","Xbp1"
"Ly6d1",4.32799290624134e-21,1.03899810520651,0.613,0.093,1.01491433651359e-16,"24","Ly6d"
"Prdx4",1.37483075571915e-19,1.50304549636501,0.613,0.074,3.22397812216142e-15,"24","Prdx4"
"Iglc1",2.28185722412109e-19,3.21757226802804,0.774,0.128,5.35095519056394e-15,"24","Iglc1"
"Ighm1",3.45923229979812e-18,4.76825209737841,0.677,0.156,8.11189974302659e-14,"24","Ighm"
"Sec11c",9.65600675259999e-18,1.60678718584214,0.774,0.142,2.2643335834847e-13,"24","Sec11c"
"Ssr4",1.40154067848184e-17,1.48156665928771,0.839,0.193,3.28661289103992e-13,"24","Ssr4"
"Rexo2",1.25046195138081e-15,1.24242988357401,0.613,0.116,2.93233327598799e-11,"24","Rexo2"
"Spcs1",4.31375991192972e-15,1.35335771729044,0.774,0.174,1.01157669934752e-10,"24","Spcs1"
"Manf",1.51551870215763e-14,1.25905654077969,0.645,0.12,3.55389135655964e-10,"24","Manf"
"B2m11",4.21788701342256e-14,1.56082133142529,0.903,0.353,9.8909450464759e-10,"24","B2m"
"Serp1",2.21897281138427e-13,1.21480718091647,0.806,0.265,5.20349124269611e-09,"24","Serp1"
"H13",4.74164505186619e-12,1.10137326803362,0.581,0.126,1.11191576466262e-07,"24","H13"
"Krtcap2",1.29925078579826e-11,0.809677699021019,0.839,0.269,3.04674309269693e-07,"24","Krtcap2"
"Ly6a3",2.12972251067975e-10,1.22855811563448,0.645,0.174,4.99419928754401e-06,"24","Ly6a"
"Mtdh",3.31018057669912e-10,1.0885809591101,0.645,0.197,7.76237345235944e-06,"24","Mtdh"
"Spcs2",5.89105098809247e-10,1.26446786820944,0.645,0.171,1.38145145670768e-05,"24","Spcs2"
"Hsp90b11",1.32377839539521e-09,1.21587662231242,0.677,0.233,3.10426033720176e-05,"24","Hsp90b1"
"Sec61b",3.50304332365496e-09,1.02010537734297,0.839,0.317,8.21463659397088e-05,"24","Sec61b"
"Calr",4.79358873636366e-08,0.659465287840431,0.677,0.226,0.00112409655867728,"24","Calr"
"Rpl418",1.52863223969035e-07,0.643426936788115,0.935,0.614,0.00358464260207387,"24","Rpl41"
"Hspa5",1.72954352937979e-07,0.664534360665498,0.806,0.289,0.00405577957639562,"24","Hspa5"
"Selenok",2.34869708236881e-07,0.669961038442043,0.645,0.208,0.00550769465815485,"24","Selenok"
"Gm10076",6.23010885238148e-07,0.5154320855974,0.677,0.226,0.0146096052588346,"24","Gm10076"
"Tmed10",1.01904234080833e-06,0.456933877404331,0.613,0.214,0.0238965428919554,"24","Tmed10"
"Slc3a2",4.67450368996222e-06,1.10586850933885,0.516,0.188,0.109617111529614,"24","Slc3a2"
"Serinc32",6.07530199495174e-06,0.82323476715938,0.645,0.253,0.142465831781618,"24","Serinc3"
"Sub16",8.15109801595141e-06,0.722822700793978,0.774,0.411,0.191143248474061,"24","Sub1"
"Pdia6",9.89516221476878e-06,0.731869278925804,0.581,0.212,0.232041553936328,"24","Pdia6"
"Pim12",1.15110386228264e-05,0.26599063443677,0.548,0.168,0.269933855705278,"24","Pim1"
"Fkbp2",1.3846775738797e-05,0.531742667845659,0.516,0.164,0.324706891074791,"24","Fkbp2"
"Rpl36al2",0.000156161049722296,0.746773516189901,0.677,0.34,1,"24","Rpl36al"
"H3f3b7",0.000782667996266619,0.882247747668192,0.839,0.553,1,"24","H3f3b"
"Gm107363",0.00106022768899172,0.292457738482954,0.806,0.459,1,"24","Gm10736"
"Lgals17",0.00172139321172256,0.331416976350523,0.581,0.272,1,"24","Lgals1"
"Tmem258",0.00414484889125529,0.275311905967463,0.645,0.278,1,"24","Tmem258"
"Alas2",5.13672723778449e-80,3.60993691741828,0.7,0.001,1.20456253726046e-75,"25","Alas2"
"Hbb-bt",5.53785715387497e-71,6.13068148976539,0.95,0.022,1.29862750258368e-66,"25","Hbb-bt"
"Hba-a1",6.19025255641146e-58,6.77186314089606,1,0.056,1.45161422447849e-53,"25","Hba-a1"
"Hba-a2",3.20487954163486e-57,6.64981349487821,0.95,0.045,7.51544252513374e-53,"25","Hba-a2"
"Hbb-bs",1.03925401156808e-28,6.2664118149442,0.95,0.123,2.43705065712715e-24,"25","Hbb-bs"
"Il6",8.79042457032408e-60,3.87946502773005,0.722,0.01,2.061354561741e-55,"26","Il6"
"Ddit4",2.37256472468998e-36,2.70272661643452,0.722,0.04,5.563664279398e-32,"26","Ddit4"
"Lilr4b2",4.1330120128715e-30,2.68690110812929,0.833,0.079,9.69191317018367e-26,"26","Lilr4b"
"Ccl4",3.79038726460923e-29,4.31208755317817,0.944,0.11,8.88845813550864e-25,"26","Ccl4"
"Ifitm1",8.90445544775843e-26,3.05839280682388,0.722,0.056,2.08809480249935e-21,"26","Ifitm1"
"Ccl3",6.40915010635135e-24,4.09984701384499,0.944,0.125,1.50294569993939e-19,"26","Ccl3"
"Tnfaip3",3.03901580857895e-23,2.68932353620832,0.611,0.05,7.12649207111764e-19,"26","Tnfaip3"
"Osm",2.00114203820992e-22,3.50310727498606,0.611,0.049,4.69267807960226e-18,"26","Osm"
"Hdc3",4.77177443978651e-17,2.08268755135956,0.778,0.106,1.11898110612994e-12,"26","Hdc"
"Lat2",3.61253678226132e-16,1.81473030130282,0.556,0.056,8.47139875440279e-12,"26","Lat2"
"Nfkbiz",1.10190089102356e-15,2.08776385222816,0.556,0.078,2.58395758945025e-11,"26","Nfkbiz"
"Junb8",9.00579117047559e-14,1.86792883382104,1,0.362,2.11185802947653e-09,"26","Junb"
"Ccl9",1.09092967206998e-13,2.28928750607316,0.667,0.09,2.55823008100411e-09,"26","Ccl9"
"Nfkbia4",1.63519211158377e-13,2.63356332280404,0.889,0.297,3.83452550166393e-09,"26","Nfkbia"
"Ier31",9.21345964245462e-13,2.70482816867319,0.722,0.162,2.16055628615561e-08,"26","Ier3"
"Srgn4",1.08712592744497e-09,1.33827096413382,0.944,0.432,2.54931029985846e-05,"26","Srgn"
"Zfp367",7.58185956049939e-09,1.87743194490613,0.833,0.34,0.000177794606693711,"26","Zfp36"
"Jun3",3.14244504043959e-07,1.98478961793346,0.667,0.248,0.00736903361983085,"26","Jun"
"H3f3b8",4.90171551467504e-07,1.67303401934685,0.889,0.554,0.011494522881913,"26","H3f3b"
"Ccl62",8.88891562126758e-07,1.91946429728118,0.667,0.219,0.0208445071318725,"26","Ccl6"
"Alox5ap5",1.94803916805245e-06,1.40099238210956,0.667,0.199,0.04568151849083,"26","Alox5ap"
"Cd634",4.23190862260116e-06,1.02606555677866,0.833,0.376,0.0992382571999972,"26","Cd63"
"Ier23",4.9987461414887e-06,1.53626636117264,0.722,0.276,0.11722059701791,"26","Ier2"
"Ubc7",7.56905941831538e-05,0.93496812909039,0.833,0.581,1,"26","Ubc"
"Hspa811",9.18147040973178e-05,0.950370025576166,0.944,0.742,1,"26","Hspa8"
"Ddx54",0.000272923047276812,0.833114107756429,0.778,0.551,1,"26","Ddx5"
"Dnaja11",0.00029448601854639,1.78698624965773,0.556,0.265,1,"26","Dnaja1"
"Tyrobp7",0.000484121480371069,0.688733334353619,0.889,0.442,1,"26","Tyrobp"
"Rps279",0.00057943246150135,0.65412886974266,0.889,0.62,1,"26","Rps27"
"Ubb9",0.00152214287510197,0.964725500628814,0.778,0.623,1,"26","Ubb"
"Ctsd1",0.00179629331897894,0.51596844438188,0.667,0.306,1,"26","Ctsd"
"Serinc33",0.00233033109919898,0.758077899923888,0.556,0.254,1,"26","Serinc3"
"Sub17",0.00251734502855309,0.897684412284613,0.611,0.412,1,"26","Sub1"
"Tmsb4x20",0.00427075190521129,0.480750356024606,0.889,0.717,1,"26","Tmsb4x"
"Gm9843",0.00676170182875702,0.827259870162227,0.556,0.276,1,"26","Gm9843"
"Rpl18a10",0.00750009102157313,0.55590969265099,0.833,0.553,1,"26","Rpl18a"
"Rps2314",0.008983760652768,0.652499052081062,0.833,0.689,1,"26","Rps23"
